CLASS,noaaID,FITS文件,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
N,13298,hmi.sharp_cea_720s.9488.20230506_124800_TAI.magnetogram.fits,16.5539913,6.37076529e+20,351146213000.0,3.20192909,261680759000.0,2.21003579e+20,35.3024673,1307.11279,0.0,1.08991826
N,13298,hmi.sharp_cea_720s.9488.20230506_132400_TAI.magnetogram.fits,15.6813793,5.57781123e+20,355638772000.0,3.23787332,288810467000.0,1.9899878e+20,31.5102959,1186.44604,0.0,1.41242933
N,13298,hmi.sharp_cea_720s.9488.20230506_140000_TAI.magnetogram.fits,13.2742357,4.06831969e+20,311766712000.0,1.31573534,133097865000.0,1.62604963e+20,30.4398422,1017.73792,1.60601664,0.996677756
N,13298,hmi.sharp_cea_720s.9488.20230506_143600_TAI.magnetogram.fits,10.6541319,3.41991393e+20,251758100000.0,2.98205233,290466791000.0,1.40189492e+20,32.2303009,1025.9563,0.0,1.99203193
N,13298,hmi.sharp_cea_720s.9488.20230506_151200_TAI.magnetogram.fits,10.3694553,3.30397509e+20,233404826000.0,3.33697081,235476779000.0,1.24503305e+20,28.0174503,1173.51367,0.0,0.471698105
N,13298,hmi.sharp_cea_720s.9488.20230506_154800_TAI.magnetogram.fits,7.27662802,2.38685116e+20,172817498000.0,3.21549106,259162374000.0,9.55025772e+19,26.2985611,1032.91223,0.0,0.574712634
N,13298,hmi.sharp_cea_720s.9488.20230506_163600_TAI.magnetogram.fits,7.24033737,2.05387505e+20,173221904000.0,2.77455759,215593845000.0,8.12273803e+19,25.7845802,1044.95984,0.0,1.35135138
N,13298,hmi.sharp_cea_720s.9488.20230506_171200_TAI.magnetogram.fits,6.61411762,2.10402017e+20,129543119000.0,2.26349545,170604626000.0,7.28395667e+19,26.0824165,1427.29675,1.59077823,0.0
N,13298,hmi.sharp_cea_720s.9488.20230506_174800_TAI.magnetogram.fits,7.50912857,2.57443206e+20,158019420000.0,0.782741487,52817838100.0,8.14871993e+19,24.1336575,1468.5708,1.74231017,0.75757575
N,13298,hmi.sharp_cea_720s.9488.20230506_182400_TAI.magnetogram.fits,9.60616207,3.07774591e+20,190741889000.0,1.07433105,110607000000.0,9.63444073e+19,24.0157413,1576.5321,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230506_190000_TAI.magnetogram.fits,12.7919493,3.3528307e+20,277299626000.0,2.59025288,184888164000.0,1.20872163e+20,23.1492004,1328.75659,0.0,1.57894731
N,13298,hmi.sharp_cea_720s.9488.20230506_193600_TAI.magnetogram.fits,9.04674339,2.37385897e+20,218645873000.0,3.71342039,226071511000.0,8.7248605e+19,23.917984,1057.68323,0.0,7.69230795
N,13298,hmi.sharp_cea_720s.9488.20230506_201200_TAI.magnetogram.fits,3.82942319,1.06940902e+20,92809953300.0,1.43574727,134539895000.0,4.71061084e+19,23.9955807,904.776611,1.81668425,0.0
N,13298,hmi.sharp_cea_720s.9488.20230506_204800_TAI.magnetogram.fits,3.58592319,9.46865197e+19,89120743400.0,1.51217103,143405498000.0,3.91166479e+19,24.2031612,914.07312,0.0,11.5384617
N,13298,hmi.sharp_cea_720s.9488.20230506_212400_TAI.magnetogram.fits,4.03436804,1.99145745e+20,110289936000.0,1.3786242,128665846000.0,4.81646522e+19,22.0416679,1375.72595,0.0,24.7706432
N,13298,hmi.sharp_cea_720s.9488.20230506_220000_TAI.magnetogram.fits,4.37013912,1.34277778e+20,98036908000.0,1.78490043,167830585000.0,4.7946817e+19,21.2397385,1248.26416,0.0,1.23456788
N,13298,hmi.sharp_cea_720s.9488.20230506_223600_TAI.magnetogram.fits,4.88152122,1.45364559e+20,104470094000.0,2.30067515,203046830000.0,5.05149199e+19,21.3640537,1440.23157,0.0,1.31578946
N,13298,hmi.sharp_cea_720s.9488.20230506_231200_TAI.magnetogram.fits,4.20927238,1.15965931e+20,94899413000.0,1.17068243,92140306400.0,4.34931967e+19,18.5708561,1247.44019,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230506_234800_TAI.magnetogram.fits,5.32544136,9.5540119e+19,115432055000.0,2.98031259,250874561000.0,4.59770199e+19,16.988863,959.205994,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230507_003600_TAI.magnetogram.fits,4.55974674,1.50204987e+20,102597280000.0,2.00155449,124108120000.0,4.85981369e+19,18.5499592,1346.45691,0.0,1.19047618
N,13298,hmi.sharp_cea_720s.9488.20230507_011200_TAI.magnetogram.fits,7.06135893,2.07684148e+20,160798310000.0,3.37232161,250517750000.0,6.95549912e+19,18.0770664,1303.19568,0.0,1.66666675
N,13298,hmi.sharp_cea_720s.9488.20230507_014800_TAI.magnetogram.fits,6.92984438,2.18840919e+20,157696360000.0,2.15623832,175538930000.0,6.68786084e+19,17.6064758,1445.47644,0.0,0.877192974
N,13298,hmi.sharp_cea_720s.9488.20230507_022400_TAI.magnetogram.fits,2.9779377,7.79391808e+19,66982076400.0,1.29760122,119085105000.0,3.30960916e+19,16.8591785,1047.98523,0.0,1.78571439
N,13298,hmi.sharp_cea_720s.9488.20230507_030000_TAI.magnetogram.fits,2.85734963,7.25581577e+19,64629022700.0,1.14732647,105616687000.0,2.91174692e+19,15.9699955,1138.23621,1.76004112,2.08333349
N,13298,hmi.sharp_cea_720s.9488.20230507_033600_TAI.magnetogram.fits,2.90382409,8.75004899e+19,66848530400.0,1.23782039,152280089000.0,2.98228565e+19,16.0070782,1291.89648,0.0,1.96078444
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram.fits,2.49356055,5.40844316e+19,52152979500.0,0.412639141,67018985500.0,2.06750495e+19,14.6220055,1272.65198,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy1.fits,2.49356055,5.40844316e+19,52152979500.0,0.412639141,67018985500.0,2.06750495e+19,14.6220055,1272.65198,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy2.fits,2.49356055,5.40844316e+19,52152979500.0,0.412639141,67018985500.0,2.06750495e+19,14.6220055,1272.65198,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy3.fits,2.49356055,5.40844316e+19,52152979500.0,0.412639141,67018985500.0,2.06750495e+19,14.6220055,1272.65198,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy4.fits,2.49356055,5.40844316e+19,52152979500.0,0.412639141,67018985500.0,2.06750495e+19,14.6220055,1272.65198,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy5.fits,2.49356055,5.40844316e+19,52152979500.0,0.412639141,67018985500.0,2.06750495e+19,14.6220055,1272.65198,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy6.fits,2.49356055,5.40844316e+19,52152979500.0,0.412639141,67018985500.0,2.06750495e+19,14.6220055,1272.65198,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy7.fits,2.49356055,5.40844316e+19,52152979500.0,0.412639141,67018985500.0,2.06750495e+19,14.6220055,1272.65198,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy8.fits,2.49356055,5.40844316e+19,52152979500.0,0.412639141,67018985500.0,2.06750495e+19,14.6220055,1272.65198,0.0,0.0
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy9.fits,2.49356055,5.40844316e+19,52152979500.0,0.412639141,67018985500.0,2.06750495e+19,14.6220055,1272.65198,0.0,0.0
N,13301,hmi.sharp_cea_720s.9516.20230513_090000_TAI.magnetogram.fits,2283.02832,4.08480954e+23,49077446200000.0,134.01088,16100594000000.0,3.30603034e+22,1434.45679,5630.15137,4.35504055,26.7485504
N,13301,hmi.sharp_cea_720s.9516.20230513_092400_TAI.magnetogram.fits,2257.38281,4.07042648e+23,48974681600000.0,171.96907,18692039500000.0,3.31545029e+22,1431.95203,5490.82275,4.36378479,26.7986393
N,13301,hmi.sharp_cea_720s.9516.20230513_094800_TAI.magnetogram.fits,2215.36914,4.05665447e+23,48460871000000.0,195.935974,19105159600000.0,3.29851878e+22,1431.35876,5403.80225,4.40882397,27.2259274
N,13301,hmi.sharp_cea_720s.9516.20230513_104800_TAI.magnetogram.fits,2172.00537,4.11241913e+23,47861353900000.0,198.450684,18736566200000.0,3.25986191e+22,1446.63867,5514.76807,4.29361105,28.3271885
N,13301,hmi.sharp_cea_720s.9516.20230513_110000_TAI.magnetogram.fits,2143.32471,4.11674835e+23,47301036900000.0,167.04892,15872177500000.0,3.25355439e+22,1440.05164,5521.75439,4.33440733,28.3225574
N,13301,hmi.sharp_cea_720s.9516.20230513_113600_TAI.magnetogram.fits,2202.18481,4.08974224e+23,48891030400000.0,178.380112,18430268800000.0,3.24769611e+22,1442.23596,5472.85742,4.3024478,29.1154976
N,13301,hmi.sharp_cea_720s.9516.20230513_122400_TAI.magnetogram.fits,2247.01025,4.02250962e+23,49338638100000.0,159.646622,15497698500000.0,3.22089316e+22,1450.25537,5462.1958,4.36065483,29.2397022
N,13301,hmi.sharp_cea_720s.9516.20230513_124800_TAI.magnetogram.fits,2227.16406,4.03101098e+23,49117896100000.0,144.169464,14218985200000.0,3.21028674e+22,1447.89355,5489.97607,4.34410572,29.3481407
N,13301,hmi.sharp_cea_720s.9516.20230513_134800_TAI.magnetogram.fits,2217.77979,3.97389849e+23,49048329400000.0,161.754333,15766672900000.0,3.15162195e+22,1444.55591,5550.94727,4.33342505,29.9595604
N,13301,hmi.sharp_cea_720s.9516.20230513_140000_TAI.magnetogram.fits,2203.64624,3.99522141e+23,48644451500000.0,172.542572,17732290500000.0,3.15062688e+22,1454.71423,5592.97461,4.36019754,29.6497383
N,13301,hmi.sharp_cea_720s.9516.20230513_143600_TAI.magnetogram.fits,2208.98779,3.99502794e+23,49429314800000.0,130.478958,14618894300000.0,3.15098334e+22,1453.18958,5490.52539,4.39370489,30.6247597
N,13301,hmi.sharp_cea_720s.9516.20230513_152400_TAI.magnetogram.fits,2161.53149,3.93727306e+23,48378431900000.0,120.698174,12864226100000.0,3.13938364e+22,1459.7738,5437.54785,4.29323483,29.4132748
N,13301,hmi.sharp_cea_720s.9516.20230513_160000_TAI.magnetogram.fits,2111.46094,3.89389546e+23,46957812800000.0,110.040039,12396204700000.0,3.10368608e+22,1465.5769,5438.8916,4.32668686,28.8578892
N,13301,hmi.sharp_cea_720s.9516.20230513_161200_TAI.magnetogram.fits,2097.74048,3.84612164e+23,46305367800000.0,102.456451,11808072000000.0,3.07769423e+22,1461.88538,5451.13477,4.29553461,28.8887196
N,13301,hmi.sharp_cea_720s.9516.20230513_171200_TAI.magnetogram.fits,2191.93335,3.89798653e+23,48505938800000.0,95.4361038,12214232700000.0,3.12260615e+22,1469.93848,5412.77734,4.32765961,28.9990044
N,13301,hmi.sharp_cea_720s.9516.20230513_173600_TAI.magnetogram.fits,2244.24072,3.93589603e+23,49370045100000.0,78.9616089,10940998200000.0,3.15208965e+22,1492.70715,5425.39795,4.39501858,29.2644539
N,13301,hmi.sharp_cea_720s.9516.20230513_180000_TAI.magnetogram.fits,2294.29614,3.93536857e+23,49459367000000.0,49.4387856,7844030050000.0,3.14463349e+22,1500.62659,5597.00928,4.36819124,28.8493519
N,13301,hmi.sharp_cea_720s.9516.20230513_190000_TAI.magnetogram.fits,2392.24731,3.92532266e+23,50376384400000.0,49.5675087,6131616320000.0,3.08874562e+22,1506.46631,5990.38525,4.34973097,28.613121
N,13301,hmi.sharp_cea_720s.9516.20230513_192400_TAI.magnetogram.fits,2451.34204,3.95668789e+23,50762226900000.0,58.0502052,6484112440000.0,3.07791604e+22,1506.74243,6102.69043,4.35404873,28.9778767
N,13301,hmi.sharp_cea_720s.9516.20230513_202400_TAI.magnetogram.fits,2563.78613,4.01662864e+23,54871193600000.0,33.7571678,9403656830000.0,3.13493071e+22,1506.82922,5716.89941,4.29831839,30.5836983
N,13301,hmi.sharp_cea_720s.9516.20230513_204800_TAI.magnetogram.fits,2455.78931,4.03332655e+23,53496476900000.0,40.5995522,8986304710000.0,3.13693053e+22,1512.44104,5643.58936,4.25708389,30.6091347
N,13301,hmi.sharp_cea_720s.9516.20230513_211200_TAI.magnetogram.fits,2434.57764,4.00278314e+23,53233313600000.0,11.6249046,7572822160000.0,3.15071605e+22,1512.81592,5535.73682,4.29517508,30.0622616
N,13301,hmi.sharp_cea_720s.9516.20230513_221200_TAI.magnetogram.fits,2339.51221,3.99862649e+23,51781748900000.0,24.8209381,10735968100000.0,3.14890808e+22,1502.53552,5447.74414,4.27049065,29.3093777
N,13301,hmi.sharp_cea_720s.9516.20230513_223600_TAI.magnetogram.fits,2366.2583,3.98601173e+23,52168648300000.0,23.7793121,9958030570000.0,3.13712148e+22,1510.84985,5466.35986,4.29571247,29.1711445
N,13301,hmi.sharp_cea_720s.9516.20230513_230000_TAI.magnetogram.fits,2345.25098,4.05402617e+23,51525724400000.0,1.43104434,7441143560000.0,3.10526549e+22,1511.48523,5639.64746,4.26902342,29.5595608
N,13301,hmi.sharp_cea_720s.9516.20230514_000000_TAI.magnetogram.fits,2422.27515,4.06544838e+23,52368414600000.0,42.5423088,7237362780000.0,3.06481101e+22,1511.49719,5829.13623,4.34515238,29.7280827
N,13301,hmi.sharp_cea_720s.9516.20230514_002400_TAI.magnetogram.fits,2398.05664,4.08062623e+23,52309149100000.0,25.2965755,6147287290000.0,3.04757754e+22,1513.85791,5876.52441,4.34591436,30.388052
N,13301,hmi.sharp_cea_720s.9516.20230514_012400_TAI.magnetogram.fits,2415.69067,4.11007761e+23,51605147700000.0,61.4789543,7367707070000.0,2.99207923e+22,1533.67273,6172.63184,4.24940443,30.0590363
N,13301,hmi.sharp_cea_720s.9516.20230514_014800_TAI.magnetogram.fits,2441.46216,4.16191152e+23,52477038700000.0,36.9130898,5860522720000.0,3.0027165e+22,1533.7489,6207.88623,4.27250957,30.6029892
N,13301,hmi.sharp_cea_720s.9516.20230514_021200_TAI.magnetogram.fits,2440.26147,4.16848714e+23,52236038200000.0,54.234848,6571845750000.0,2.99185044e+22,1533.65906,6291.85156,4.28176212,30.4367867
N,13301,hmi.sharp_cea_720s.9516.20230514_032400_TAI.magnetogram.fits,2410.65601,4.12420955e+23,52665551700000.0,8.61843491,8339586020000.0,3.00799225e+22,1565.46497,6029.58057,4.2873559,30.8888645
N,13301,hmi.sharp_cea_720s.9516.20230514_034800_TAI.magnetogram.fits,2386.95996,4.06780611e+23,52109147900000.0,9.92438221,7880021380000.0,2.99034489e+22,1573.52979,5923.42725,4.28145552,31.019146
N,13301,hmi.sharp_cea_720s.9516.20230514_044800_TAI.magnetogram.fits,2427.65796,4.13300454e+23,53101583100000.0,18.9319344,9829734150000.0,2.98741575e+22,1601.78479,5913.2749,4.24862862,31.6365509
N,13301,hmi.sharp_cea_720s.9516.20230514_051200_TAI.magnetogram.fits,2444.45166,4.13874285e+23,53229723300000.0,35.1473083,10005177700000.0,2.9739912e+22,1597.06421,5931.854,4.34027815,32.3924103
N,13301,hmi.sharp_cea_720s.9516.20230514_053600_TAI.magnetogram.fits,2408.9209,4.1334549e+23,52419698400000.0,65.9893417,12626759300000.0,2.96313527e+22,1607.80627,5964.69385,4.36817646,32.4965019
N,13301,hmi.sharp_cea_720s.9516.20230514_064800_TAI.magnetogram.fits,2619.21997,4.15515216e+23,57062704800000.0,31.9910908,12825967700000.0,2.96089067e+22,1620.53784,5920.55029,4.44382668,34.3696785
N,13301,hmi.sharp_cea_720s.9516.20230514_071200_TAI.magnetogram.fits,2701.88379,4.21313366e+23,58323923600000.0,8.20800972,8606389370000.0,2.96975894e+22,1636.89905,6130.54395,4.44034338,33.997448
N,13301,hmi.sharp_cea_720s.9516.20230514_081200_TAI.magnetogram.fits,2651.19824,4.16929346e+23,54125412700000.0,14.7364416,4254021450000.0,2.89950211e+22,1651.85925,6675.36279,4.36849976,31.9094181
N,13301,hmi.sharp_cea_720s.9516.20230514_083600_TAI.magnetogram.fits,2597.61816,4.18175222e+23,53214883900000.0,31.9908066,4335108360000.0,2.89008643e+22,1666.56714,6715.15674,4.24474192,32.4966393
N,13301,hmi.sharp_cea_720s.9516.20230514_090000_TAI.magnetogram.fits,2532.39526,4.16259571e+23,52595360000000.0,46.6535263,4631660330000.0,2.88323983e+22,1676.37109,6614.1499,4.25132656,32.526535
N,13303,hmi.sharp_cea_720s.9518.20230513_022400_TAI.magnetogram.fits,124.677704,6.26028833e+21,2656530600000.0,2.22225881,512859898000.0,1.37686694e+21,213.778076,2137.82983,0.0,5.85033989
N,13303,hmi.sharp_cea_720s.9518.20230513_024800_TAI.magnetogram.fits,120.664787,5.97749943e+21,2556665530000.0,0.994784355,577052934000.0,1.32830927e+21,213.251526,2139.24805,0.0,4.99049425
N,13303,hmi.sharp_cea_720s.9518.20230513_033600_TAI.magnetogram.fits,111.034302,5.52009866e+21,2286698630000.0,3.80285811,958627119000.0,1.1946451e+21,205.82309,2232.31055,0.0,4.67239523
N,13303,hmi.sharp_cea_720s.9518.20230513_040000_TAI.magnetogram.fits,103.821175,5.187183e+21,2249400780000.0,7.53042936,488555381000.0,1.12334573e+21,206.332932,2159.1377,0.0,4.53289127
N,13303,hmi.sharp_cea_720s.9518.20230513_042400_TAI.magnetogram.fits,99.9251022,4.8440757e+21,2069508130000.0,8.30268955,1433914440000.0,1.10321155e+21,205.412216,2120.65381,2.01266551,3.43023252
N,13303,hmi.sharp_cea_720s.9518.20230513_044800_TAI.magnetogram.fits,92.3962097,4.56430534e+21,1922865430000.0,11.0665398,927442600000.0,1.0427263e+21,204.57489,2084.20996,1.86215591,4.60885382
N,13303,hmi.sharp_cea_720s.9518.20230513_053600_TAI.magnetogram.fits,79.8987198,3.48281627e+21,1685706380000.0,12.7111855,1237594800000.0,8.67713747e+20,208.352631,1877.24756,0.0,2.93486047
N,13303,hmi.sharp_cea_720s.9518.20230513_061200_TAI.magnetogram.fits,84.7635269,3.63254519e+21,1912610620000.0,14.2504444,1536342360000.0,9.1723941e+20,211.64856,1742.203,0.0,5.66878986
N,13303,hmi.sharp_cea_720s.9518.20230513_062400_TAI.magnetogram.fits,94.1021347,3.88630474e+21,2050682260000.0,17.1516762,1667713070000.0,1.03368561e+21,210.730591,1673.14819,0.0,4.17381382
N,13303,hmi.sharp_cea_720s.9518.20230513_084800_TAI.magnetogram.fits,131.146194,5.36327431e+21,2580727460000.0,11.2142019,1286744830000.0,1.33307999e+21,215.890594,1982.5603,0.0,4.07461977
N,13303,hmi.sharp_cea_720s.9518.20230513_091200_TAI.magnetogram.fits,130.581253,5.36961819e+21,2506004100000.0,13.5638437,681642820000.0,1.26947494e+21,210.359421,2120.21558,0.0,3.72312522
N,13303,hmi.sharp_cea_720s.9518.20230513_093600_TAI.magnetogram.fits,114.191322,5.28323127e+21,2268513440000.0,16.4676018,963086909000.0,1.19960131e+21,211.577713,2162.06689,0.0,4.89130449
N,13303,hmi.sharp_cea_720s.9518.20230513_102400_TAI.magnetogram.fits,94.8647537,4.58089716e+21,2016919680000.0,12.507268,1099786880000.0,1.10598386e+21,218.02034,1894.20984,0.0,5.05216885
N,13303,hmi.sharp_cea_720s.9518.20230513_104800_TAI.magnetogram.fits,93.9676666,4.59063113e+21,2041037720000.0,15.1401548,1115000270000.0,1.10937149e+21,211.709152,1845.53381,2.50354886,5.28563833
N,13303,hmi.sharp_cea_720s.9518.20230513_111200_TAI.magnetogram.fits,92.2862015,4.24921999e+21,1985408790000.0,13.5313416,1117790400000.0,1.05963873e+21,210.669495,1730.45288,1.89148033,7.84207678
N,13303,hmi.sharp_cea_720s.9518.20230513_121200_TAI.magnetogram.fits,96.1834412,4.17463138e+21,2128375710000.0,6.3137126,1297473470000.0,1.12512142e+21,207.339111,1543.93054,2.41347408,8.39882088
N,13303,hmi.sharp_cea_720s.9518.20230513_123600_TAI.magnetogram.fits,97.7928925,4.62303706e+21,2191654130000.0,13.9322529,1669397740000.0,1.1329429e+21,205.279541,1654.50818,2.79029322,10.3136883
N,13303,hmi.sharp_cea_720s.9518.20230513_130000_TAI.magnetogram.fits,102.402618,4.31771046e+21,2208566870000.0,18.7728996,1044924920000.0,1.1165301e+21,205.639511,1584.39502,2.41455841,9.89278793
N,13303,hmi.sharp_cea_720s.9518.20230513_134800_TAI.magnetogram.fits,96.1229858,4.07606869e+21,2113274250000.0,13.4388361,846761951000.0,1.09752596e+21,207.714432,1524.70264,2.39382243,8.99155521
N,13303,hmi.sharp_cea_720s.9518.20230513_141200_TAI.magnetogram.fits,97.8623047,4.09622089e+21,2194373870000.0,13.0633755,1197963870000.0,1.10448789e+21,207.874435,1495.10437,2.41736937,8.87057686
N,13303,hmi.sharp_cea_720s.9518.20230513_143600_TAI.magnetogram.fits,95.3884583,3.89391554e+21,2128039250000.0,16.9522743,1058305930000.0,1.02243125e+21,208.119827,1527.91431,2.4198544,8.91089153
N,13303,hmi.sharp_cea_720s.9518.20230513_153600_TAI.magnetogram.fits,94.3876495,3.68493557e+21,2018499620000.0,17.6220379,1403549120000.0,9.87124651e+20,205.906967,1550.98267,2.84965348,8.38457298
N,13303,hmi.sharp_cea_720s.9518.20230513_160000_TAI.magnetogram.fits,97.0161209,3.94097703e+21,2002273830000.0,26.750864,1562694250000.0,1.02130704e+21,206.299973,1738.43237,2.41732097,7.26420641
N,13303,hmi.sharp_cea_720s.9518.20230513_162400_TAI.magnetogram.fits,102.733704,4.2717729e+21,2044458960000.0,26.5746269,1579346950000.0,1.03964387e+21,204.713165,1914.63647,2.56232929,6.54761934
N,13303,hmi.sharp_cea_720s.9518.20230513_172400_TAI.magnetogram.fits,121.076332,4.56776776e+21,2240736660000.0,31.0605831,1617263850000.0,1.10115418e+21,205.36937,2123.12891,2.43074656,2.53086424
N,13303,hmi.sharp_cea_720s.9518.20230513_174800_TAI.magnetogram.fits,123.506386,4.63784996e+21,2252203360000.0,30.568821,1447990660000.0,1.11253083e+21,210.161407,2111.39038,2.54674792,3.92986679
N,13303,hmi.sharp_cea_720s.9518.20230513_184800_TAI.magnetogram.fits,143.732666,4.80666542e+21,3000497080000.0,12.1796856,1206338580000.0,1.28239352e+21,207.540573,1661.77942,2.64279819,5.92286491
N,13303,hmi.sharp_cea_720s.9518.20230513_191200_TAI.magnetogram.fits,164.230148,5.14991177e+21,3476181480000.0,22.8630447,1819406630000.0,1.44232605e+21,204.859192,1547.41272,0.0,5.10774136
N,13303,hmi.sharp_cea_720s.9518.20230513_193600_TAI.magnetogram.fits,136.609024,4.93637866e+21,2977812450000.0,17.1881065,2030492450000.0,1.29233662e+21,201.950562,1644.703,2.7063663,6.63716793
N,13303,hmi.sharp_cea_720s.9518.20230513_203600_TAI.magnetogram.fits,81.2464371,3.05434718e+21,1623364210000.0,18.6949158,1148928660000.0,7.28761303e+20,197.010834,1888.24585,0.0,5.91133022
N,13303,hmi.sharp_cea_720s.9518.20230513_210000_TAI.magnetogram.fits,73.241066,2.87649665e+21,1463642880000.0,6.36097956,400661840000.0,6.73689739e+20,196.41449,1992.60742,0.0,4.50781965
N,13303,hmi.sharp_cea_720s.9518.20230513_212400_TAI.magnetogram.fits,76.9113541,3.17806387e+21,1483720490000.0,20.8181458,1129493820000.0,7.00246129e+20,194.690125,2191.42896,0.0,3.47985363
N,13303,hmi.sharp_cea_720s.9518.20230513_221200_TAI.magnetogram.fits,91.7871017,4.04295175e+21,1811789510000.0,22.2557335,1354071020000.0,8.92151475e+20,191.906723,2198.04321,0.0,3.39350176
