id,noaaID,lat,lon,hasNOAAMeta,model,prediction_window_start,prediction_window_end,issue_time,CPlus,MPlus,C,M,X,prediction_date,MPlus_avg
ac8f50ee-e3bd-47a2-bcce-780c24382ac8,13180,19,-56.0,True,AMOS_v1,2023/1/1 0:00,2023/1/2 0:00,2023/1/1 0:30,0.253199995,0.0317,,,0.0012,20230101,0.13874000120000002
c1f71225-ccac-4da9-ba8f-4341882bae7d,13180,19,-43.0,True,MAG4_LOS_FEr,2023/1/2 0:00,2023/1/3 0:00,2023/1/2 0:00,,0.057999998,,0.048999999,0.01,20230102,0.052999999
ab60347c-a5f5-48e9-bdfe-e4c1e3e6c2b1,13181,-19,-71.0,True,AMOS_v1,2023/1/2 0:00,2023/1/3 0:00,2023/1/2 0:30,0.068300001,0.0034,,,0.0,20230102,0.020766666333333333
64cecb05-8dd7-4da3-8245-0d0acca3ae8e,13181,-19,-58.0,True,AMOS_v1,2023/1/3 0:00,2023/1/4 0:00,2023/1/3 0:30,0.068300001,0.0034,,,0.0,20230103,0.021599999600000003
b628c2b5-c011-42ed-a34a-a2f8257a4de5,13181,-19,-44.0,True,AMOS_v1,2023/1/4 0:00,2023/1/5 0:00,2023/1/4 0:30,0.0407,0.0,,,0.0,20230104,0.013979999799999998
5c3cd7ca-48af-4477-bcc8-0738a0cd2b48,13181,-19,-30.0,True,AMOS_v1,2023/1/5 0:00,2023/1/6 0:00,2023/1/5 0:30,0.100900002,0.0109,,,0.0009,20230105,0.026479999999999997
34fe91e9-f05a-40d2-be11-219e56a729aa,13183,-17,8.0,True,AMOS_v1,2023/1/6 0:00,2023/1/7 0:00,2023/1/6 0:30,0.071800001,0.0053,,,0.0,20230106,0.0199800002
87abf455-4eaf-4b2e-9d60-168d71703d02,13183,-17,22.0,True,AMOS_v1,2023/1/7 0:00,2023/1/8 0:00,2023/1/7 0:30,0.462399989,0.066600002,,,0.0,20230107,0.0755400012
aaa23ec5-24a4-460a-a234-90a6a8808a6e,13183,-17,36.0,True,AMOS_v1,2023/1/8 0:00,2023/1/9 0:00,2023/1/8 0:30,0.180700004,0.0199,,,0.0,20230108,0.1495799994
6f39bc37-cfe5-4b76-9206-5d1bfae977b7,13183,-17,49.0,True,MAG4_LOS_FEr,2023/1/9 0:00,2023/1/10 0:00,2023/1/9 0:00,,0.026000001,,0.022,0.004,20230109,0.0235000005
eb871f54-52e6-48a3-a5c5-2368f9774313,13184,-13,-81.0,True,AMOS_v1,2023/1/9 0:00,2023/1/10 0:00,2023/1/9 0:30,0.249599993,0.0239,,,0.0,20230109,0.2620666716666667
c46cebbc-4f41-4d90-807e-f2dda38a7c31,13184,-13,-26.0,True,MAG4_LOS_FEr,2023/1/13 0:00,2023/1/14 0:00,2023/1/13 0:00,,0.071000002,,0.059999999,0.012,20230113,0.0645
733f42ba-d075-484a-8a60-f2ca3f185ddd,13185,20,0.0,True,AMOS_v1,2023/1/10 0:00,2023/1/11 0:00,2023/1/10 0:30,0.071800001,0.0053,,,0.0,20230110,0.006825
22865d41-a170-4d66-8f7d-32ef0e3e4ba4,13186,25,-65.0,True,MAG4_LOS_FEr,2023/1/11 0:00,2023/1/12 0:00,2023/1/11 0:00,,0.014,,0.012,0.002,20230111,0.0125
02765d83-a4e0-420d-8c5c-513c1c357e52,13186,24,-51.0,True,AMOS_v1,2023/1/12 0:00,2023/1/13 0:00,2023/1/12 0:30,0.464700013,0.083800003,,,0.0062,20230112,0.213700004
e37f493f-6e19-4c8b-85b7-9808453bac44,13187,13,-18.0,True,AMOS_v1,2023/1/11 0:00,2023/1/12 0:00,2023/1/11 0:30,0.024499999,0.0032,,,0.0,20230111,0.020566666666666667
8a355651-8574-4bab-9b9a-9b6c8761f164,13188,-23,-58.0,True,AMOS_v1,2023/1/13 0:00,2023/1/14 0:00,2023/1/13 0:30,0.089500003,0.0,,,0.0,20230113,0.017400000333333332
93561469-7ffc-4495-aa72-7cdb56bf5634,13190,-12,-45.0,True,MAG4_LOS_FEr,2023/1/16 0:00,2023/1/17 0:00,2023/1/16 0:00,,0.122000001,,0.103,0.021,20230116,0.1130000015
d49ae663-05bc-4d28-823b-d1900a6ae04a,13191,12,-71.0,True,MAG4_LOS_FEr,2023/1/14 0:00,2023/1/15 0:00,2023/1/14 0:00,,0.041999999,,0.035,0.007,20230114,0.038000000500000006
2fdf6610-baed-4855-8eb5-4f42b140b276,13191,11,-55.0,True,MAG4_LOS_FEr,2023/1/15 0:00,2023/1/16 0:00,2023/1/15 0:00,,0.273999989,,0.233999997,0.052000001,20230115,0.2514999955
635ffa96-a5a2-45c8-90b6-793c6b4e9353,13192,19,-75.0,True,AMOS_v1,2023/1/14 0:00,2023/1/15 0:00,2023/1/14 0:30,0.321700007,0.021400001,,,0.0029,20230114,0.035500000000000004
49e0f416-7611-4e48-ac48-15020fafe850,13192,19,-61.0,True,AMOS_v1,2023/1/15 0:00,2023/1/16 0:00,2023/1/15 0:30,0.290300012,0.028200001,,,0.0,20230115,0.28273333733333333
73adcd79-f58e-45fc-86ad-0b9d452b3844,13193,-21,59.0,True,ASAP_1,2023/1/18 0:00,2023/1/19 0:00,2023/1/18 0:00,,0.0125,0.108999997,0.0125,0.0,20230118,0.0125
e34dbbdd-126c-4869-a580-23a13aa97b85,13194,-22,-37.0,True,AMOS_v1,2023/1/16 0:00,2023/1/17 0:00,2023/1/16 0:30,0.071800001,0.0053,,,0.0,20230116,0.0017666666666666666
5a91dbd5-3cce-421d-b915-2227e3fc8cd1,13194,-23,-23.0,True,AMOS_v1,2023/1/17 0:00,2023/1/18 0:00,2023/1/17 0:30,0.0403,0.0055,,,0.0,20230117,0.0063750000000000005
f180e99b-d26c-4e82-bd91-40beed6b31e9,13194,-23,-10.0,True,MAG4_LOS_FEr,2023/1/18 0:00,2023/1/19 0:00,2023/1/18 0:00,,0.001,,0.001,0.0,20230118,0.001
eff19542-c106-4804-a1d5-22b2856a1cc4,13195,11,-4.0,True,AMOS_v1,2023/1/18 0:00,2023/1/19 0:00,2023/1/18 0:30,0.089500003,0.0,,,0.0,20230118,0.030000000500000002
9036f6f3-b47e-4121-a098-02142ec3591a,13196,12,-44.0,True,AMOS_v1,2023/1/19 0:00,2023/1/20 0:00,2023/1/19 0:30,0.089500003,0.0,,,0.0,20230119,0.0163200004
d235b8a7-0cfc-4159-b513-6b334a28cb40,13196,12,-31.0,True,MAG4_LOS_FEr,2023/1/20 0:00,2023/1/21 0:00,2023/1/20 0:00,,0.001,,0.001,0.0,20230120,0.001
7f81f384-3719-4b32-8151-b0ad34e7ca11,13197,24,-32.0,True,MAG4_LOS_FEr,2023/1/21 0:00,2023/1/22 0:00,2023/1/21 0:00,,0.004,,0.003,0.001,20230121,0.0035
e4f409c1-c6ad-47d9-9130-c035192038de,13198,27,-58.0,True,AMOS_v1,2023/1/20 0:00,2023/1/21 0:00,2023/1/20 0:30,0.136099994,0.0217,,,0.0,20230120,0.014100000000000001
09fd47b9-a7a5-4b5f-8c49-e685474cf427,13199,15,-61.0,True,AMOS_v1,2023/1/21 0:00,2023/1/22 0:00,2023/1/21 0:30,0.136099994,0.0217,,,0.0,20230121,0.03500000066666667
3a71413f-7c76-4464-a2ba-4bb0ef1d5b95,13199,15,-47.0,True,AMOS_v1,2023/1/22 0:00,2023/1/23 0:00,2023/1/22 0:30,0.464700013,0.083800003,,,0.0062,20230122,0.05895000075
00da43ba-5d4c-42f9-a8a3-a61ba82c9d32,13200,21,-60.0,True,AMOS_v1,2023/1/23 0:00,2023/1/24 0:00,2023/1/23 0:30,0.136099994,0.0217,,,0.0,20230123,0.015260000199999998
31c2815d-9afe-4e37-92d4-642854385bf3,13200,21,-47.0,True,AMOS_v1,2023/1/24 0:00,2023/1/25 0:00,2023/1/24 0:30,0.136099994,0.0217,,,0.0,20230124,0.02604
73105e12-a931-4cf8-8daa-bbb9bb721459,13201,25,-58.0,True,AMOS_v1,2023/1/25 0:00,2023/1/26 0:00,2023/1/25 0:30,0.0407,0.0,,,0.0,20230125,0.0131200002
a5e3726b-ec75-4139-be98-c1aa17695b49,13201,24,-44.0,True,MAG4_LOS_FEr,2023/1/26 0:00,2023/1/27 0:00,2023/1/26 0:00,,0.006,,0.005,0.001,20230126,0.010333333333333333
ceed8497-c2e6-4179-8293-c9d90c5113d9,13201,24,-30.0,True,MAG4_LOS_FEr,2023/1/27 0:00,2023/1/28 0:00,2023/1/27 0:00,,0.002,,0.002,0.0,20230127,0.002
7c6f8472-bd43-4bd0-bf3a-8f9e5aeb3097,13201,25,-17.0,True,MAG4_LOS_FEr,2023/1/28 0:00,2023/1/29 0:00,2023/1/28 0:00,,0.002,,0.002,0.0,20230128,0.002
5e0f5352-9d9e-4845-b7a8-add0817f383a,13203,16,-32.0,True,AMOS_v1,2023/1/26 0:00,2023/1/27 0:00,2023/1/26 0:30,0.0403,0.0055,,,0.0,20230126,0.018699999999999998
cf0028d1-92ed-4a69-8eba-fd78b2071a15,13203,16,-16.0,True,AMOS_v1,2023/1/27 0:00,2023/1/28 0:00,2023/1/27 0:30,0.071800001,0.0053,,,0.0,20230127,0.008433333333333333
7089143e-991e-4b29-baad-897e3480203a,13203,16,-3.0,True,AMOS_v1,2023/1/28 0:00,2023/1/29 0:00,2023/1/28 0:30,0.0403,0.0055,,,0.0,20230128,0.0085
e8656e7c-cfa6-4ed2-906b-ebe37c271bad,13204,24,33.0,True,MAG4_LOS_FEr,2023/1/29 0:00,2023/1/30 0:00,2023/1/29 0:00,,0.004,,0.003,0.001,20230129,0.0035
c60c9de1-dec0-463a-86cb-cb43ff90fe43,13205,-24,36.0,True,AMOS_v1,2023/1/29 0:00,2023/1/30 0:00,2023/1/29 0:30,0.0403,0.0055,,,0.0,20230129,0.008633333666666666
f661773c-6221-437f-9ff6-efc7fa0fba4a,13206,-22,-59.0,True,AMOS_v1,2023/1/30 0:00,2023/1/31 0:00,2023/1/30 0:30,0.0403,0.0055,,,0.0,20230130,0.010624999999999999
95608ff7-e8d5-4b45-82f1-109e58118172,13206,-22,-47.0,True,MAG4_LOS_FEr,2023/1/31 0:00,2023/2/1 0:00,2023/1/31 0:00,,0.004,,0.003,0.001,20230131,0.0035
a1fa8c7d-5f1c-44a1-aad8-a589f6dcea87,13207,-13,-71.0,True,AMOS_v1,2023/1/31 0:00,2023/2/1 0:00,2023/1/31 0:30,0.540600002,0.1052,,,0.0,20230131,0.06726666733333334
6005c3f8-da4e-4098-a8ca-a04fe569fa4b,13207,-11,-65.0,True,AMOS_v1,2023/2/1 0:00,2023/2/2 0:00,2023/2/1 0:30,0.286300004,0.041900001,,,0.0,20230201,0.0694200008
79e39cc2-dd04-49d4-9192-666c9185f21d,13207,-11,-49.0,True,MAG4_LOS_FEr,2023/2/2 0:00,2023/2/3 0:00,2023/2/2 0:00,,0.018999999,,0.016000001,0.003,20230202,0.0169999995
341b2725-ab92-4ef6-b378-621cc8b598a3,13207,-12,-36.0,True,MAG4_LOS_FEr,2023/2/3 0:00,2023/2/4 0:00,2023/2/3 0:00,,0.017000001,,0.014,0.003,20230203,0.0155000005
a80768c6-083e-4919-a1a1-3795dfc08852,13208,16,-51.0,True,AMOS_v1,2023/2/2 0:00,2023/2/3 0:00,2023/2/2 0:30,0.071800001,0.0053,,,0.0,20230202,0.019400000666666667
4eb18379-57c2-4aa6-a9e9-682a97ee4735,13208,16,-39.0,True,AMOS_v1,2023/2/3 0:00,2023/2/4 0:00,2023/2/3 0:30,0.071800001,0.0053,,,0.0,20230203,0.019233333666666668
483f3a01-2ef5-4731-a587-797f68956316,13210,-15,5.0,True,AMOS_v1,2023/2/4 0:00,2023/2/5 0:00,2023/2/4 0:30,0.136099994,0.0217,,,0.0,20230204,0.0108399998
0e8d659d-520d-4c7d-adcc-11893c56185b,13211,-16,29.0,True,AMOS_v1,2023/2/5 0:00,2023/2/6 0:00,2023/2/5 0:30,0.136099994,0.0217,,,0.0,20230205,0.02496666633333333
412d4d50-e019-4bc4-b8fb-5fa6a19fba58,13212,-17,56.0,True,AMOS_v1,2023/2/6 0:00,2023/2/7 0:00,2023/2/6 0:30,0.0403,0.0055,,,0.0,20230206,0.007980000000000001
b4d72fec-8c0a-41ff-8d11-d29a4b7fb58e,13215,21,-57.0,True,MAG4_LOS_FEr,2023/2/7 0:00,2023/2/8 0:00,2023/2/7 0:00,,0.006,,0.005,0.001,20230207,0.0055
22415bb5-5394-4a92-b8c8-e4bde0b598a0,13216,24,-67.0,True,AMOS_v1,2023/2/7 0:00,2023/2/8 0:00,2023/2/7 0:30,0.0407,0.0,,,0.0,20230207,0.07493333299999999
44e1d549-81b0-423c-a8d1-0fbb5c679725,13216,27,-53.0,True,AMOS_v1,2023/2/8 0:00,2023/2/9 0:00,2023/2/8 0:30,0.100000001,0.016000001,,,0.0009,20230208,0.01942
1e328c6a-e1c6-478d-a252-524731204872,13216,27,-45.0,True,MAG4_LOS_FEr,2023/2/9 0:00,2023/2/10 0:00,2023/2/9 0:00,,0.016000001,,0.014,0.002,20230209,0.014500000499999999
6d036bad-978b-4b08-8ff0-f1a988a69ba6,13216,24,-6.0,True,MAG4_LOS_FEr,2023/2/12 0:00,2023/2/13 0:00,2023/2/12 0:00,,0.012,,0.01,0.002,20230212,0.010499999999999999
789956db-5094-4aa2-9a77-073b7b8a0b83,13218,15,-62.0,True,AMOS_v1,2023/2/9 0:00,2023/2/10 0:00,2023/2/9 0:30,0.0403,0.0055,,,0.0,20230209,0.012750000000000001
fe47e2f4-975f-45ea-9c55-7ebd880418ed,13218,12,-49.0,True,MAG4_LOS_FEr,2023/2/10 0:00,2023/2/11 0:00,2023/2/10 0:00,,0.0,,0.0,0.0,20230210,0.0
b81cfc57-586e-4884-b75a-534fa12b77df,13221,14,-75.0,True,AMOS_v1,2023/2/10 0:00,2023/2/11 0:00,2023/2/10 0:30,0.068300001,0.0034,,,0.0,20230210,0.08933333333333332
5779cba4-e953-4c8f-98cd-2c2f39dbfa4b,13221,16,-62.0,True,ASAP_1,2023/2/11 0:00,2023/2/12 0:00,2023/2/11 0:00,,0.064800002,0.312000006,0.064800002,0.0,20230211,0.03260000033333333
f3231e88-6b39-4a37-adef-6b9a9ca4d106,13222,35,64.0,True,AMOS_v1,2023/2/11 0:00,2023/2/12 0:00,2023/2/11 0:30,0.071800001,0.0053,,,0.0,20230211,0.00265
fa214ccc-d1e9-4230-b0ae-7ed34e9d7b80,13222,29,79.0,True,NOAA_1,2023/2/12 0:00,2023/2/13 0:00,2023/2/11 22:00,,0.110000001,0.300000012,0.100000001,0.01,20230212,0.110000001
f0fefd33-99e2-456b-aa5e-654956c04959,13224,23,-50.0,True,AMOS_v1,2023/2/12 0:00,2023/2/13 0:00,2023/2/12 0:30,0.071800001,0.0053,,,0.0,20230212,0.00835
3320ac45-bd07-4847-825d-f065452aba84,13225,-22,-6.0,True,AMOS_v1,2023/2/13 0:00,2023/2/14 0:00,2023/2/13 0:30,0.071800001,0.0053,,,0.0,20230213,0.00506
eef528a2-0281-4bff-a686-30590bd6f451,13225,-20,34.0,True,MAG4_LOS_FEr,2023/2/16 0:00,2023/2/17 0:00,2023/2/16 0:00,,0.0,,0.0,0.0,20230216,0.0
8c838732-fc00-4592-bcb4-65f9c007ad06,13226,11,-6.0,True,ASAP_1,2023/2/16 0:00,2023/2/17 0:00,2023/2/16 0:00,,0.442999989,0.559000015,0.289999992,0.152999997,20230216,0.442999989
327f5be8-8276-41fa-ba95-76d15e093eb1,13226,10,6.0,True,MAG4_LOS_FEr,2023/2/17 0:00,2023/2/18 0:00,2023/2/17 0:00,,0.064999998,,0.054000001,0.011,20230217,0.0589999985
b3bc601a-3ef0-4e4f-b774-ead154c8f25f,13227,-3,-14.0,True,AMOS_v1,2023/2/16 0:00,2023/2/17 0:00,2023/2/16 0:30,0.024499999,0.0032,,,0.0,20230216,0.011600000000000001
c830faa4-ed7e-4048-8d45-a8173facf05b,13228,-25,-14.0,True,AMOS_v1,2023/2/14 0:00,2023/2/15 0:00,2023/2/14 0:30,0.0403,0.0055,,,0.0,20230214,0.0063750000000000005
439caa90-9f03-4d65-b5b7-ea7f78942536,13228,-24,0.0,True,AMOS_v1,2023/2/15 0:00,2023/2/16 0:00,2023/2/15 0:30,0.024499999,0.0032,,,0.0,20230215,0.0071400000000000005
094beaa9-b926-44be-a9d8-707578709b12,13229,30,-70.0,True,AMOS_v1,2023/2/17 0:00,2023/2/18 0:00,2023/2/17 0:30,0.410100013,0.059999999,,,0.0013,20230217,0.12490000033333333
8de0e33a-5d50-4e14-88a6-f25b8f006eb1,13229,25,-58.0,True,AMOS_v1,2023/2/18 0:00,2023/2/19 0:00,2023/2/18 0:30,0.585900009,0.241400003,,,0.026000001,20230218,0.20706000360000001
10c7032d-9c0b-42c7-814d-7c86bdf32fbe,13229,26,-45.0,True,MAG4_LOS_FEr,2023/2/19 0:00,2023/2/20 0:00,2023/2/19 0:00,,0.094999999,,0.081,0.016000001,20230219,0.08700000150000001
1ff57ea1-1d9b-49df-80ca-469249be2ac3,13230,-23,-71.0,True,AMOS_v1,2023/2/19 0:00,2023/2/20 0:00,2023/2/19 0:30,0.136099994,0.0217,,,0.0,20230219,0.0402
ebc8c406-3f9a-407a-9e39-e635cc7f4163,13230,-22,-6.0,True,MAG4_LOS_FEr,2023/2/24 0:00,2023/2/25 0:00,2023/2/24 0:00,,0.021,,0.017999999,0.003,20230224,0.019000000500000003
1bfc126b-d39c-4724-9e2e-5a120e4cc285,13230,-23,46.0,True,MAG4_LOS_FEr,2023/2/28 0:00,2023/3/1 0:00,2023/2/28 0:00,,0.035,,0.029999999,0.006,20230228,0.0319999995
4a5a418c-73cc-4174-8766-c49905912ffd,13231,21,38.0,True,AMOS_v1,2023/2/20 0:00,2023/2/21 0:00,2023/2/20 0:30,0.071800001,0.0053,,,0.0,20230220,0.016440000399999998
b1881e0e-1091-4ad3-889b-5f1218890b71,13231,21,52.0,True,MAG4_LOS_FEr,2023/2/21 0:00,2023/2/22 0:00,2023/2/21 0:00,,0.01,,0.008,0.002,20230221,0.009000000000000001
0052b5fc-c5ec-4e7a-87ca-f8ed97ed1f3f,13233,14,1.0,True,ASAP_1,2023/2/21 0:00,2023/2/22 0:00,2023/2/21 0:00,,0.0114,0.092399999,0.0114,0.0,20230221,0.0114
7cf26a33-29c6-4bdf-88eb-43839dad5a1e,13234,24,-76.0,True,AMOS_v1,2023/2/21 0:00,2023/2/22 0:00,2023/2/21 0:30,0.464700013,0.083800003,,,0.0062,20230221,0.2919000015
0f5da74e-d379-4774-956e-1e2a083b8805,13234,24,-60.0,True,AMOS_v1,2023/2/22 0:00,2023/2/23 0:00,2023/2/22 0:30,0.253199995,0.0317,,,0.0012,20230222,0.3295400076
fc5fd000-d61f-44a4-9ae2-c3aa8b4bc477,13234,25,-47.0,True,AMOS_v1,2023/2/23 0:00,2023/2/24 0:00,2023/2/23 0:30,0.950200021,0.3935,,,0.095200002,20230223,0.29687499725
aad0921d-7d9e-4ea3-b7a9-99abb4b988ba,13236,-28,-19.0,True,AMOS_v1,2023/2/24 0:00,2023/2/25 0:00,2023/2/24 0:30,0.071800001,0.0053,,,0.0,20230224,0.027666667000000002
c2bd5941-6f61-4004-bd0e-00db0f37ac4c,13236,-28,-5.0,True,MAG4_LOS_FEr,2023/2/25 0:00,2023/2/26 0:00,2023/2/25 0:00,,0.068999998,,0.057,0.012,20230225,0.0625
5e7cfc2b-931c-4de3-a28f-d9d3f3d8b635,13236,-28,9.0,True,MAG4_LOS_FEr,2023/2/26 0:00,2023/2/27 0:00,2023/2/26 0:00,,0.074000001,,0.063000001,0.012,20230226,0.067500001
8a4245bf-3733-42f4-aba1-b617b23bfcb1,13236,-28,23.0,True,MAG4_LOS_FEr,2023/2/27 0:00,2023/2/28 0:00,2023/2/27 0:00,,0.025,,0.021,0.004,20230227,0.0225
3b681af8-cb65-4d23-9ae1-6a8cff1d120d,13237,-12,-23.0,True,AMOS_v1,2023/2/25 0:00,2023/2/26 0:00,2023/2/25 0:30,0.0403,0.0055,,,0.0,20230225,0.019199999666666665
b81f58df-8b2f-4990-b140-2d7cf2eceb48,13237,-12,-9.0,True,AMOS_v1,2023/2/26 0:00,2023/2/27 0:00,2023/2/26 0:30,0.024499999,0.0032,,,0.0,20230226,0.011533333333333333
6a19d5f2-6653-4476-8389-be25c261ec78,13237,-12,5.0,True,AMOS_v1,2023/2/27 0:00,2023/2/28 0:00,2023/2/27 0:30,0.0403,0.0055,,,0.0,20230227,0.019233333666666668
110de6e4-67b5-4a2b-98bd-36568b58b17f,13238,8,-62.0,True,AMOS_v1,2023/2/28 0:00,2023/3/1 0:00,2023/2/28 0:30,0.0407,0.0,,,0.0,20230228,0.011899999666666666
4bc516c7-9b4a-4f33-ab2a-cd0c98989a39,13238,9,-50.0,True,MAG4_LOS_FEr,2023/3/1 0:00,2023/3/2 0:00,2023/3/1 0:00,,0.012,,0.01,0.002,20230301,0.010499999999999999
31ab276f-05f9-4e78-b349-7e0a2ed482ce,13239,30,-69.0,True,AMOS_v1,2023/3/1 0:00,2023/3/2 0:00,2023/3/1 0:30,0.0407,0.0,,,0.0,20230301,0.06823333366666666
d646c4e8-5011-4b3f-82b6-2a4be9014c1b,13240,-16,-55.0,True,MAG4_LOS_FEr,2023/3/2 0:00,2023/3/3 0:00,2023/3/2 0:00,,0.001,,0.001,0.0,20230302,0.0005
97f9f5b0-496d-43ad-b9cf-09fce495ad50,13241,27,-73.0,True,AMOS_v1,2023/3/2 0:00,2023/3/3 0:00,2023/3/2 0:30,0.0407,0.0,,,0.0,20230302,0.013566666666666666
76877f5e-bb5b-47e9-9cb6-284322a802d9,13241,27,-59.0,True,AMOS_v1,2023/3/3 0:00,2023/3/4 0:00,2023/3/3 0:30,0.0407,0.0,,,0.0,20230303,0.0095
61b557a1-a4da-489b-b0dd-f407763859f6,13243,18,37.0,True,MAG4_LOS_FEr,2023/3/4 0:00,2023/3/5 0:00,2023/3/4 0:00,,0.009,,0.008,0.001,20230304,0.0085
2ff79f9c-f004-4206-9ba5-e25d8833ce29,13245,-23,-74.0,True,AMOS_v1,2023/3/4 0:00,2023/3/5 0:00,2023/3/4 0:30,0.0407,0.0,,,0.0,20230304,0.075266667
e37299bd-b0d3-4bf9-936e-decc6c444ee3,13245,-23,-60.0,True,AMOS_v1,2023/3/5 0:00,2023/3/6 0:00,2023/3/5 0:30,0.0407,0.0,,,0.0,20230305,0.01175
fcc04437-76e4-480b-83d6-06fe87a823fd,13245,-23,-47.0,True,MAG4_LOS_FEr,2023/3/6 0:00,2023/3/7 0:00,2023/3/6 0:00,,0.028000001,,0.024,0.004,20230306,0.0250000005
a7e63a5c-25c1-4653-a04f-51c0a6360925,13246,23,-70.0,True,AMOS_v1,2023/3/6 0:00,2023/3/7 0:00,2023/3/6 0:30,0.0407,0.0,,,0.0,20230306,0.0195
3fb34c91-e8ad-42ce-8b39-0292a200e23f,13247,-23,-54.0,True,MAG4_LOS_FEr,2023/3/8 0:00,2023/3/9 0:00,2023/3/8 0:00,,0.013,,0.011,0.002,20230308,0.0115
6e565857-71cb-4491-b0d2-61a7c59a3ee6,13247,-19,24.0,True,MAG4_LOS_FEr,2023/3/14 0:00,2023/3/15 0:00,2023/3/14 0:00,,0.002,,0.002,0.0,20230314,0.0015
6ce23d1e-4835-49d6-949f-b811a5bf412b,13248,17,47.0,True,AMOS_v1,2023/3/7 0:00,2023/3/8 0:00,2023/3/7 0:30,0.071800001,0.0053,,,0.0,20230307,0.01824
01810554-33dc-4a7b-9de6-70ecde9a8428,13249,-12,-75.0,True,AMOS_v1,2023/3/8 0:00,2023/3/9 0:00,2023/3/8 0:30,0.100000001,0.016000001,,,0.0009,20230308,0.015900000333333334
56454aae-2024-41cf-a397-5624e9b74936,13249,-12,-61.0,True,AMOS_v1,2023/3/9 0:00,2023/3/10 0:00,2023/3/9 0:30,0.068300001,0.0034,,,0.0,20230309,0.00882
11f98177-ad86-4afe-934a-3e37c6842561,13250,-20,-45.0,True,MAG4_LOS_FEr,2023/3/10 0:00,2023/3/11 0:00,2023/3/10 0:00,,0.01,,0.008,0.002,20230310,0.009000000000000001
5488678f-8f71-467f-bffd-beade02bdf91,13251,-13,-69.0,True,AMOS_v1,2023/3/10 0:00,2023/3/11 0:00,2023/3/10 0:30,0.0407,0.0,,,0.0,20230310,0.010666666666666666
a425ed9f-16f3-4da5-8ec3-d82dd0e6360e,13251,-13,-55.0,True,MAG4_LOS_FEr,2023/3/11 0:00,2023/3/12 0:00,2023/3/11 0:00,,0.004,,0.003,0.001,20230311,0.0035
e511d01a-83c1-4526-99b6-e7e95604a069,13251,-13,-42.0,True,MAG4_LOS_FEr,2023/3/12 0:00,2023/3/13 0:00,2023/3/12 0:00,,0.002,,0.002,0.0,20230312,0.0015
41b2aee8-fcaf-4e26-b609-c3258c64b033,13251,-13,-29.0,True,MAG4_LOS_FEr,2023/3/13 0:00,2023/3/14 0:00,2023/3/13 0:00,,0.0,,0.0,0.0,20230313,0.0
3d29924a-8ce0-40e4-96af-737b365a7502,13252,16,-60.0,True,AMOS_v1,2023/3/11 0:00,2023/3/12 0:00,2023/3/11 0:30,0.0407,0.0,,,0.0,20230311,0.010566666666666667
973ad528-406e-4491-a431-c0da3c8a72f2,13252,13,-47.0,True,AMOS_v1,2023/3/12 0:00,2023/3/13 0:00,2023/3/12 0:30,0.0407,0.0,,,0.0,20230312,0.010533333333333334
93812b8a-6695-48b1-852a-b09b8be24dff,13252,12,-20.0,True,AMOS_v1,2023/3/14 0:00,2023/3/15 0:00,2023/3/14 0:30,0.0287,0.0,,,0.0,20230314,0.0105
e0340bbd-7b7f-4930-ac26-08aa8039af81,13253,-30,1.0,True,AMOS_v1,2023/3/13 0:00,2023/3/14 0:00,2023/3/13 0:30,0.0403,0.0055,,,0.0,20230313,0.012700000000000001
eb47fd84-9a0f-42a4-91b4-10afa6d59718,13254,-24,28.0,True,MAG4_LOS_FEr,2023/3/15 0:00,2023/3/16 0:00,2023/3/15 0:00,,0.003,,0.003,0.0,20230315,0.0025
f86d0654-093e-4046-8ab6-af4b83b3d31f,13254,-25,43.0,True,MAG4_LOS_FEr,2023/3/16 0:00,2023/3/17 0:00,2023/3/16 0:00,,0.002,,0.002,0.0,20230316,0.0015
2c501580-617a-45c0-99d1-b739bae87908,13254,-25,55.0,True,MAG4_LOS_FEr,2023/3/17 0:00,2023/3/18 0:00,2023/3/17 0:00,,0.003,,0.003,0.0,20230317,0.0025
2f078f52-a375-4eec-a4a7-c191a16faecc,13255,-5,-39.0,True,AMOS_v1,2023/3/15 0:00,2023/3/16 0:00,2023/3/15 0:30,0.0403,0.0055,,,0.0,20230315,0.01930000033333333
365136cb-fa9a-4853-af4d-6817ade9de12,13255,-5,-24.0,True,AMOS_v1,2023/3/16 0:00,2023/3/17 0:00,2023/3/16 0:30,0.0403,0.0055,,,0.0,20230316,0.012750000000000001
9a46ac56-72f2-4111-a8e9-fa9e3a2a040f,13255,-5,-13.0,True,AMOS_v1,2023/3/17 0:00,2023/3/18 0:00,2023/3/17 0:30,0.0403,0.0055,,,0.0,20230317,0.012750000000000001
7aa3a777-1582-44e0-af6a-5c049eaa8f88,13256,-21,-73.0,True,AMOS_v1,2023/3/18 0:00,2023/3/19 0:00,2023/3/18 0:30,0.0407,0.0,,,0.0,20230318,0.024700000333333333
6c470389-093f-4478-bd18-8ce5f435e859,13256,-22,-66.0,True,MAG4_LOS_FEr,2023/3/19 0:00,2023/3/20 0:00,2023/3/19 0:00,,0.039999999,,0.034000002,0.006,20230319,0.036000000500000004
