id,noaaID,lat,lon,hasNOAAMeta,model,prediction_window_start,prediction_window_end,issue_time,CPlus,MPlus,C,M,X
47aef6ef-8bb3-4002-98ce-cf124e271cb4,13717,8,33.0,True,NOAA_1,2024/6/16 0:00,2024/6/17 0:00,2024/6/15 22:00,,0.02,0.150000006,0.01,0.01
f3e0bf51-4be3-4924-8fd3-08c2ff073c7e,13717,8,47.0,True,MAG4_LOS_FEr,2024/6/17 0:00,2024/6/18 0:00,2024/6/17 0:00,,0.0,,0.0,0.0
219a3382-c8b5-46b3-ac6e-c7e2f2de333b,13717,8,47.0,True,MAG4_LOS_r,2024/6/17 0:00,2024/6/18 0:00,2024/6/17 0:00,,0.0,,0.0,0.0
b83d1638-ea45-4dce-8f51-c5473a931a78,13717,7,63.0,True,AMOS_v1,2024/6/18 0:00,2024/6/19 0:00,2024/6/18 0:30,0.0403,0.0055,,,0.0
5d7f8691-207d-43c8-ab74-1c1f843a576c,13717,7,63.0,True,NOAA_1,2024/6/18 0:00,2024/6/19 0:00,2024/6/17 22:00,,0.02,0.050000001,0.01,0.01
55da3b0b-9b04-49b3-bb04-125c3ae0e45c,13720,-4,-77.0,True,ASAP_1,2024/6/20 0:00,2024/6/21 0:00,2024/6/20 0:00,,0.0647,0.31099999,0.0647,0.0
e7e2fe70-311b-40fb-8319-5e680acd3003,13720,-4,-77.0,True,NOAA_1,2024/6/20 0:00,2024/6/21 0:00,2024/6/19 22:00,,0.0,0.25,0.0,0.0
ec14aecd-1bb0-4417-befe-d92d96425eb4,13720,-5,-62.0,True,AMOS_v1,2024/6/21 0:00,2024/6/22 0:00,2024/6/21 0:30,0.253199995,0.0317,,,0.0012
38af9fce-1aa3-468f-bb4c-3c3e406b7cbc,13720,-5,-62.0,True,ASAP_1,2024/6/21 0:00,2024/6/22 0:00,2024/6/21 0:00,,0.034200002,0.263999999,0.034200002,0.0
536f0717-7b87-45b2-983a-c8b5af075d6f,13720,-5,-62.0,True,NOAA_1,2024/6/21 0:00,2024/6/22 0:00,2024/6/20 22:00,,0.060000001000000004,0.25,0.050000001,0.01
79c78c92-1de8-4989-af35-6bdb0c701d21,13720,-5,-49.0,True,AMOS_v1,2024/6/22 0:00,2024/6/23 0:00,2024/6/22 0:30,0.253199995,0.0317,,,0.0012
28b563fe-36b4-459a-b32f-29ee45255562,13720,-5,-49.0,True,ASAP_1,2024/6/22 0:00,2024/6/23 0:00,2024/6/22 0:00,,0.060199998,0.307999998,0.060199998,0.0
8bbdb04e-bab8-4af3-b8cc-bbee463ebf5f,13721,27,-59.0,True,MAG4_LOS_FEr,2024/6/22 0:00,2024/6/23 0:00,2024/6/22 0:00,,0.0,,0.0,0.0
25b56f79-886a-44d7-9b07-7614f9a5966e,13721,27,-59.0,True,MAG4_LOS_r,2024/6/22 0:00,2024/6/23 0:00,2024/6/22 0:00,,0.0,,0.0,0.0
66c8d8d1-69c8-40b7-b0f6-39f439fea6ea,13721,25,-24.0,True,MAG4_LOS_FEr,2024/6/26 0:00,2024/6/27 0:00,2024/6/26 0:00,,0.011,,0.009,0.002
b023d734-0c71-47ac-9fa5-5ec61135e4a3,13721,25,-24.0,True,MAG4_LOS_r,2024/6/26 0:00,2024/6/27 0:00,2024/6/26 0:00,,0.009,,0.008,0.001
ec55a099-2907-4996-b5d2-310c0f5dbf6a,13722,-9,-59.0,True,NOAA_1,2024/6/22 0:00,2024/6/23 0:00,2024/6/21 22:00,,0.0,0.200000003,0.0,0.0
b0b362a4-4ec3-4c90-b352-362615fafa12,13722,-13,-62.0,True,DAFFS,2024/6/22 23:54,2024/6/23 23:54,2024/6/22 23:54,0.437434971,0.011465568,,,0.002966042
c3ff35c0-462d-4fc4-9d3f-690829aad102,13722,-13,-62.0,True,AMOS_v1,2024/6/23 0:00,2024/6/24 0:00,2024/6/23 0:30,0.180700004,0.0199,,,0.0
e8052ba6-270b-4359-bcf9-ca1c61cdede3,13722,-13,-62.0,True,ASAP_1,2024/6/23 0:00,2024/6/24 0:00,2024/6/23 0:00,,0.032900002,0.224000007,0.032900002,0.0
62ee6f94-93e0-463a-934b-9c066604918f,13722,-13,-62.0,True,NOAA_1,2024/6/23 0:00,2024/6/24 0:00,2024/6/22 22:00,,0.060000001000000004,0.25,0.050000001,0.01
ed927c63-b626-4409-b262-84a4f6475884,13722,-14,-50.0,True,DAFFS,2024/6/23 23:54,2024/6/24 23:54,2024/6/23 23:54,0.289598376,0.009087379,,,0.00019292
bc45e247-333f-459d-9d2f-632fc41bfb82,13722,-14,-50.0,True,AMOS_v1,2024/6/24 0:00,2024/6/25 0:00,2024/6/24 0:30,0.180700004,0.0199,,,0.0
571cf62c-0196-47a6-8b5c-aae06a433802,13724,-14,-22.0,True,DAFFS,2024/6/25 23:54,2024/6/26 23:54,2024/6/25 23:54,0.137459233,0.004878731,,,0.00019292
af4407f9-7aa5-41fa-a8ce-f51d2e895ee9,13724,-14,-22.0,True,AMOS_v1,2024/6/26 0:00,2024/6/27 0:00,2024/6/26 0:30,0.0407,0.0,,,0.0
2ca091ad-92a8-4dbd-947e-192b9cc305da,13726,-2,-57.0,True,ASAP_1,2024/6/24 0:00,2024/6/25 0:00,2024/6/24 0:00,,0.0,0.085199997,0.0,0.0
62592a93-fafa-4375-8cb2-430c3de2bb3e,13726,-2,-57.0,True,MAG4_LOS_FEr,2024/6/24 0:00,2024/6/25 0:00,2024/6/24 0:00,,0.0,,0.0,0.0
77fffdb0-5fa5-44eb-a605-3d0911ddcfb4,13726,-2,-57.0,True,MAG4_LOS_r,2024/6/24 0:00,2024/6/25 0:00,2024/6/24 0:00,,0.0,,0.0,0.0
ffcac392-843c-458e-9f12-58ad74ddb7ce,13726,-2,-57.0,True,NOAA_1,2024/6/24 0:00,2024/6/25 0:00,2024/6/23 22:00,,0.0,0.150000006,0.0,0.0
e698d396-a684-4eb4-ae0d-2558b66371c9,13726,-4,-51.0,True,DAFFS,2024/6/24 23:54,2024/6/25 23:54,2024/6/24 23:54,0.208642498,0.004768857,,,0.00019292
b03d5ead-940e-4d1a-a5b6-e85d33f0a0bf,13726,-4,-51.0,True,AMOS_v1,2024/6/25 0:00,2024/6/26 0:00,2024/6/25 0:30,0.136099994,0.0217,,,0.0
c4a121e4-b7dd-47ee-833c-853e958a1fde,13726,-4,-51.0,True,MAG4_LOS_FEr,2024/6/25 0:00,2024/6/26 0:00,2024/6/25 0:00,,0.0,,0.0,0.0
3c390952-85d2-4c05-8989-9517e2856b02,13726,-4,-51.0,True,MAG4_LOS_r,2024/6/25 0:00,2024/6/26 0:00,2024/6/25 0:00,,0.0,,0.0,0.0
e3328631-13c3-4ac7-86b6-06d34e67931e,13726,-4,-51.0,True,NOAA_1,2024/6/25 0:00,2024/6/26 0:00,2024/6/24 22:00,,0.02,0.100000001,0.01,0.01
41d0d6e2-3fb1-4e79-b6a6-05ac82314c3a,13728,-25,-55.0,True,ASAP_1,2024/6/26 0:00,2024/6/27 0:00,2024/6/26 0:00,,0.0,0.088299997,0.0,0.0
5c7d87fc-2d13-47fa-84dd-e2a2fa7b06a9,13728,-25,-55.0,True,NOAA_1,2024/6/26 0:00,2024/6/27 0:00,2024/6/25 22:00,,0.02,0.050000001,0.01,0.01
89e2edb9-e1b1-4855-8613-1906e5ec24cd,13728,-27,-42.0,True,DAFFS,2024/6/26 23:54,2024/6/27 23:54,2024/6/26 23:54,1.0,0.122798651,,,0.001881373
1f27a10d-78ce-49d3-900a-6f8b12cae2f1,13728,-27,-42.0,True,AMOS_v1,2024/6/27 0:00,2024/6/28 0:00,2024/6/27 0:30,0.0403,0.0055,,,0.0
9060e343-ecfd-4a86-b955-a98b9da546df,13729,-3,-65.0,True,ASAP_1,2024/6/27 0:00,2024/6/28 0:00,2024/6/27 0:00,,0.157200001,0.435000002,0.133000001,0.0242
1bbb1a90-222a-4aa2-9a57-0a781d221bda,13729,-3,-65.0,True,MAG4_LOS_FEr,2024/6/27 0:00,2024/6/28 0:00,2024/6/27 0:00,,0.017000001,,0.014,0.003
4a1051ca-c136-434c-9faa-d45c65063f8c,13729,-3,-65.0,True,MAG4_LOS_r,2024/6/27 0:00,2024/6/28 0:00,2024/6/27 0:00,,0.014,,0.013,0.001
92cebb3d-33ca-415f-b353-e0314701e3af,13729,-3,-65.0,True,NOAA_1,2024/6/27 0:00,2024/6/28 0:00,2024/6/26 22:00,,0.02,0.25,0.01,0.01
55f37b2d-ba6b-4688-a798-c8e72b53aef7,13729,-3,-52.0,True,AMOS_v1,2024/6/28 0:00,2024/6/29 0:00,2024/6/28 0:30,0.180700004,0.0199,,,0.0
cce038ed-7140-46d8-b207-e3eccf142877,13729,-3,-52.0,True,ASAP_1,2024/6/28 0:00,2024/6/29 0:00,2024/6/28 0:00,,0.554999993,0.550999999,0.340999991,0.214000002
b88996f1-2c57-4325-8c5b-94db75e59504,13729,-3,-52.0,True,MAG4_LOS_FEr,2024/6/28 0:00,2024/6/29 0:00,2024/6/28 0:00,,0.068999998,,0.057999998,0.011
0aad5970-0b19-4d4a-961a-2f64c7f6e571,13729,-3,-52.0,True,MAG4_LOS_r,2024/6/28 0:00,2024/6/29 0:00,2024/6/28 0:00,,0.056000002,,0.050999999,0.006
fc80ba23-0ef2-4192-8aec-e93708179449,13729,-4,0.0,True,MAG4_LOS_FEr,2024/7/2 0:00,2024/7/3 0:00,2024/7/2 0:00,,0.081,,0.068000004,0.014
190bfa5a-eaa1-49b1-8b6b-607a6d9e0f18,13729,-4,0.0,True,MAG4_LOS_r,2024/7/2 0:00,2024/7/3 0:00,2024/7/2 0:00,,0.066,,0.057999998,0.008
ef159c09-5f13-42e3-8f99-8a59a23edab6,13730,-18,-9.0,True,NOAA_1,2024/6/28 0:00,2024/6/29 0:00,2024/6/27 22:00,,0.050000001,0.25,0.050000001,0.0
eae5d62a-7dc4-491f-91c7-d16690490596,13730,-18,5.0,True,AMOS_v1,2024/6/29 0:00,2024/6/30 0:00,2024/6/29 0:30,0.100900002,0.0109,,,0.0009
16dfd025-5b2d-49d9-8ba7-cadde71411db,13731,-16,-49.0,True,MAG4_LOS_FEr,2024/6/29 0:00,2024/6/30 0:00,2024/6/29 0:00,,0.0,,0.0,0.0
cf4873bf-f273-4d12-a695-6fa761fee909,13731,-16,-49.0,True,MAG4_LOS_r,2024/6/29 0:00,2024/6/30 0:00,2024/6/29 0:00,,0.0,,0.0,0.0
e3ab9864-0056-4703-a5aa-319d4cc70660,13732,-19,-14.0,True,ASAP_1,2024/6/29 0:00,2024/6/30 0:00,2024/6/29 0:00,,0.2852,0.514999986,0.214000002,0.071199998
82d7af8b-dfd4-42ab-8a59-41643f86ea66,13732,-19,-14.0,True,NOAA_1,2024/6/29 0:00,2024/6/30 0:00,2024/6/28 22:00,,0.02,0.200000003,0.01,0.01
12d41d96-89dc-4ac7-9cf8-a41c887cd04d,13732,-19,-2.0,True,AMOS_v1,2024/6/30 0:00,2024/7/1 0:00,2024/6/30 0:30,0.068300001,0.0034,,,0.0
46ecdcba-57a7-4c88-8c0d-ba38388805d0,13733,5,-14.0,True,MAG4_LOS_FEr,2024/7/1 0:00,2024/7/2 0:00,2024/7/1 0:00,,0.0,,0.0,0.0
92bda373-61e4-474d-b6fd-108e3fcb2cc9,13733,5,-14.0,True,MAG4_LOS_r,2024/7/1 0:00,2024/7/2 0:00,2024/7/1 0:00,,0.0,,0.0,0.0
2f2b79fe-0afa-49be-916b-9e325a0c2c9f,13733,4,14.0,True,MAG4_LOS_FEr,2024/7/3 0:00,2024/7/4 0:00,2024/7/3 0:00,,0.005,,0.004,0.001
3717b7d6-2a85-4425-8bd4-67731f4efb4b,13733,4,14.0,True,MAG4_LOS_r,2024/7/3 0:00,2024/7/4 0:00,2024/7/3 0:00,,0.004,,0.004,0.0
3a406351-c0ab-40db-a13d-50929950f6d7,13735,17,-75.0,True,ASAP_1,2024/6/30 0:00,2024/7/1 0:00,2024/6/30 0:00,,0.038699999,0.199000001,0.038699999,0.0
01b842d7-4b4b-461e-a545-740a72dd3930,13735,17,-75.0,True,NOAA_1,2024/6/30 0:00,2024/7/1 0:00,2024/6/29 22:00,,0.02,0.100000001,0.01,0.01
d96af0e2-1681-48a8-869e-794cd4c9ec69,13735,17,-62.0,True,AMOS_v1,2024/7/1 0:00,2024/7/2 0:00,2024/7/1 0:30,0.0407,0.0,,,0.0
c891c784-af12-4129-9c6f-efd82f518eca,13735,17,-62.0,True,ASAP_1,2024/7/1 0:00,2024/7/2 0:00,2024/7/1 0:00,,0.038699999,0.199000001,0.038699999,0.0
7b0b4c27-ba7d-4373-9b28-082e8ef72faa,13735,17,-62.0,True,NOAA_1,2024/7/1 0:00,2024/7/2 0:00,2024/6/30 22:00,,0.02,0.100000001,0.01,0.01
400b4fbf-aba2-4b31-ae5a-d14e3dce32a7,13735,17,-47.0,True,AMOS_v1,2024/7/2 0:00,2024/7/3 0:00,2024/7/2 0:30,0.0407,0.0,,,0.0
c74b522a-f337-48e3-882d-5c42e3e8059a,13735,17,-47.0,True,ASAP_1,2024/7/2 0:00,2024/7/3 0:00,2024/7/2 0:00,,0.0155,0.109999999,0.0155,0.0
3346e80d-9cbb-43c3-81b6-389485b22605,13735,17,-47.0,True,NOAA_1,2024/7/2 0:00,2024/7/3 0:00,2024/7/1 22:00,,0.0,0.100000001,0.0,0.0
d70da2f4-437d-491d-af26-8f272d58cb7f,13735,17,-34.0,True,DAFFS,2024/7/2 23:54,2024/7/3 23:54,2024/7/2 23:54,0.224978417,0.007380737,,,0.00019292
6992a8b8-cb1a-4724-b84b-641ca7124753,13735,17,-34.0,True,AMOS_v1,2024/7/3 0:00,2024/7/4 0:00,2024/7/3 0:30,0.0407,0.0,,,0.0
39934f09-5b8c-4b44-8335-a35c271d47ab,13735,17,-34.0,True,ASAP_1,2024/7/3 0:00,2024/7/4 0:00,2024/7/3 0:00,,0.0155,0.109999999,0.0155,0.0
8068f29c-ed72-4d5f-bbeb-efe48314328e,13735,17,-34.0,True,NOAA_1,2024/7/3 0:00,2024/7/4 0:00,2024/7/2 22:00,,0.02,0.100000001,0.01,0.01
8a085199-8c25-4b02-a1f2-108a9035c727,13735,17,-20.0,True,DAFFS,2024/7/3 23:54,2024/7/4 23:54,2024/7/3 23:54,0.086771339,0.004570562,,,0.00019292
a03a03ea-92a2-4adf-b1fb-7317e475eef7,13735,17,-20.0,True,AMOS_v1,2024/7/4 0:00,2024/7/5 0:00,2024/7/4 0:30,0.0407,0.0,,,0.0
db414e73-262c-4302-8159-8dae954ca639,13735,17,-9.0,True,DAFFS,2024/7/4 23:54,2024/7/5 23:54,2024/7/4 23:54,0.08698947,0.003918897,,,0.00019292
8c9ffe56-dbcc-4ec7-a522-c481195e6391,13735,17,17.0,True,DAFFS,2024/7/6 23:54,2024/7/7 23:54,2024/7/6 23:54,0.115213729,0.002918102,,,0.00019292
0080d79e-6286-4eaf-8e6a-3334073ac002,13735,17,31.0,True,DAFFS,2024/7/7 23:54,2024/7/8 23:54,2024/7/7 23:54,0.137169927,0.002449579,,,0.00019292
3c70a76a-4d7f-4651-a1de-9fe28577a5f2,13736,-18,-65.0,True,ASAP_1,2024/7/4 0:00,2024/7/5 0:00,2024/7/4 0:00,,0.039299998,0.202000007,0.039299998,0.0
947d006f-6b37-4cef-b574-c21c3a5579f1,13736,-18,-65.0,True,NOAA_1,2024/7/4 0:00,2024/7/5 0:00,2024/7/3 22:00,,0.02,0.150000006,0.01,0.01
0e888e86-12a8-4405-ac25-e7451ddda3e0,13736,-18,-54.0,True,AMOS_v1,2024/7/5 0:00,2024/7/6 0:00,2024/7/5 0:30,0.100900002,0.0109,,,0.0009
8e2b7d33-bb07-4e13-b96d-b478175fdf44,13737,-14,76.0,True,ASAP_1,2024/7/5 0:00,2024/7/6 0:00,2024/7/5 0:00,,0.038800001,0.200000003,0.038800001,0.0
9435a776-c580-494d-acdf-b3a01b8a7933,13737,-14,76.0,True,NOAA_1,2024/7/5 0:00,2024/7/6 0:00,2024/7/4 22:00,,0.060000001000000004,0.400000006,0.050000001,0.01
d66ace89-4747-4ba9-9e4d-b4d3266ba4f4,13737,-13,88.0,True,DAFFS,2024/7/5 23:54,2024/7/6 23:54,2024/7/5 23:54,0.218611389,0.002656244,,,0.001962533
5cee3439-b4fd-41c0-ad65-73ab74f05660,13737,-13,88.0,True,AMOS_v1,2024/7/6 0:00,2024/7/7 0:00,2024/7/6 0:30,0.321700007,0.021400001,,,0.0029
2e7c0958-6f9d-453a-b6dd-62a279b2165e,13738,-8,-70.0,True,MAG4_LOS_FEr,2024/7/6 0:00,2024/7/7 0:00,2024/7/6 0:00,,0.007,,0.006,0.001
9fe14f36-811c-4ad6-b428-4fb725acb89c,13738,-8,-70.0,True,MAG4_LOS_r,2024/7/6 0:00,2024/7/7 0:00,2024/7/6 0:00,,0.006,,0.006,0.0
20bcdf16-c614-42f1-96e7-149a919c6603,13738,-8,-70.0,True,NOAA_1,2024/7/6 0:00,2024/7/7 0:00,2024/7/5 22:00,,0.110000001,0.5,0.100000001,0.01
6a6cd3f3-fe32-4d2a-a390-bb85a3d3e516,13738,-9,-58.0,True,AMOS_v1,2024/7/7 0:00,2024/7/8 0:00,2024/7/7 0:30,0.253199995,0.0317,,,0.0012
a11f2bf5-ad12-4ee8-950a-4bb3ea8d319f,13738,-8,-30.0,True,DAFFS,2024/7/8 23:54,2024/7/9 23:54,2024/7/8 23:54,0.569832146,0.118635245,,,0.002463647
e15c9e3b-e86b-4683-915c-7c9953a7cd5a,13738,-10,-15.0,True,DAFFS,2024/7/9 23:54,2024/7/10 23:54,2024/7/9 23:54,1.0,0.103969924,,,0.001593246
fc111f09-bf65-4447-b24a-24dad192e1f9,13740,-20,3.0,True,ASAP_1,2024/7/7 0:00,2024/7/8 0:00,2024/7/7 0:00,,0.032200001,0.247999996,0.032200001,0.0
5996e25f-535f-4451-9841-94291a6695ad,13740,-20,3.0,True,NOAA_1,2024/7/7 0:00,2024/7/8 0:00,2024/7/6 22:00,,0.02,0.100000001,0.01,0.01
5b0e9b5c-1a44-4b4b-b66d-2e7f02b27dbb,13740,-18,18.0,True,AMOS_v1,2024/7/8 0:00,2024/7/9 0:00,2024/7/8 0:30,0.0403,0.0055,,,0.0
5a054f9b-d5d3-4696-82dc-0df3937c3efd,13741,9,-63.0,True,ASAP_1,2024/7/8 0:00,2024/7/9 0:00,2024/7/8 0:00,,0.0114,0.092799999,0.0114,0.0
477b71cc-7aa1-4539-ad71-9c17d136dd2c,13741,9,-63.0,True,MAG4_LOS_FEr,2024/7/8 0:00,2024/7/9 0:00,2024/7/8 0:00,,0.002,,0.002,0.0
810956ef-44d4-41cc-af91-94e98690d212,13741,9,-63.0,True,MAG4_LOS_r,2024/7/8 0:00,2024/7/9 0:00,2024/7/8 0:00,,0.002,,0.002,0.0
0cfee01b-23e3-456e-b219-3b515cb3663d,13741,9,-63.0,True,NOAA_1,2024/7/8 0:00,2024/7/9 0:00,2024/7/7 22:00,,0.02,0.100000001,0.01,0.01
4df402eb-1019-4f35-804a-c9530ebfcea8,13741,9,-48.0,True,AMOS_v1,2024/7/9 0:00,2024/7/10 0:00,2024/7/9 0:30,0.024499999,0.0032,,,0.0
aca1c21e-12c2-4002-851c-d524b15de847,13741,9,-48.0,True,ASAP_1,2024/7/9 0:00,2024/7/10 0:00,2024/7/9 0:00,,0.0114,0.092600003,0.0114,0.0
0fe2f5b6-6fb5-4506-8054-c0a7c5fb7dca,13741,9,-48.0,True,MAG4_LOS_FEr,2024/7/9 0:00,2024/7/10 0:00,2024/7/9 0:00,,0.0,,0.0,0.0
97b9e85d-ef57-4c8d-a507-08d17250a1c0,13741,9,-48.0,True,MAG4_LOS_r,2024/7/9 0:00,2024/7/10 0:00,2024/7/9 0:00,,0.0,,0.0,0.0
b3631f45-c6da-4eed-a663-4e83bfebb1d8,13741,9,-48.0,True,NOAA_1,2024/7/9 0:00,2024/7/10 0:00,2024/7/8 22:00,,0.02,0.100000001,0.01,0.01
301c3827-9304-49fd-ac00-483b835a5c45,13741,9,-33.0,True,AMOS_v1,2024/7/10 0:00,2024/7/11 0:00,2024/7/10 0:30,0.0287,0.0,,,0.0
b750127d-0718-47b2-b439-3a074a2ff33d,13741,9,-33.0,True,MAG4_LOS_FEr,2024/7/10 0:00,2024/7/11 0:00,2024/7/10 0:00,,0.0,,0.0,0.0
453a6537-edf5-49e4-92d0-cae8eff7dbe1,13741,9,-33.0,True,MAG4_LOS_r,2024/7/10 0:00,2024/7/11 0:00,2024/7/10 0:00,,0.0,,0.0,0.0
c6b6ffb1-a7f7-4835-a31b-1ceea200ceaa,13743,-9,-48.0,True,DAFFS,2024/7/10 23:54,2024/7/11 23:54,2024/7/10 23:54,1.0,0.087149195,,,0.00019292
f06677b5-7c8f-4e40-ba2e-c276a984afc9,13744,16,-76.0,True,NOAA_1,2024/7/10 0:00,2024/7/11 0:00,2024/7/9 22:00,,0.0,0.0,0.0,0.0
19e9b1bc-baaa-4c0b-b972-e1defba2cc06,13744,15,-65.0,True,AMOS_v1,2024/7/11 0:00,2024/7/12 0:00,2024/7/11 0:30,0.0407,0.0,,,0.0
4e0e0414-5352-4e29-8a9b-fd5a01454d1d,13745,-17,-58.0,True,NOAA_1,2024/7/11 0:00,2024/7/12 0:00,2024/7/10 22:00,,0.02,0.100000001,0.01,0.01
a3ad8ceb-7850-4d03-9600-498ac1d6427f,13745,-17,-44.0,True,DAFFS,2024/7/11 23:54,2024/7/12 23:54,2024/7/11 23:54,0.590444446,0.365886778,,,0.00019292
f43488ad-cba2-4805-9ef3-1b3157d12965,13745,-17,-44.0,True,AMOS_v1,2024/7/12 0:00,2024/7/13 0:00,2024/7/12 0:30,0.071800001,0.0053,,,0.0
c2871429-54a5-4431-8ec8-0076b29e234a,13747,-24,-44.0,True,NOAA_1,2024/7/12 0:00,2024/7/13 0:00,2024/7/11 22:00,,0.02,0.050000001,0.01,0.01
b80ab73a-1311-46ab-8cf3-bd27f0132628,13747,-25,-32.0,True,DAFFS,2024/7/12 23:54,2024/7/13 23:54,2024/7/12 23:54,0.569779992,0.535170674,,,0.002170738
c1c40d22-e7ea-459e-83e5-485c8fb320d6,13747,-25,-32.0,True,AMOS_v1,2024/7/13 0:00,2024/7/14 0:00,2024/7/13 0:30,0.100000001,0.016000001,,,0.0009
ce636fdd-c51b-4854-aa4a-89959d3047b4,13748,15,-57.0,True,NOAA_1,2024/7/13 0:00,2024/7/14 0:00,2024/7/12 22:00,,0.02,0.150000006,0.01,0.01
c260ae8b-fc62-4410-8710-79d0085a426a,13748,15,-43.0,True,DAFFS,2024/7/13 23:54,2024/7/14 23:54,2024/7/13 23:54,0.587777793,0.022257624,,,0.00019292
a8945617-07b1-4ddb-b4f0-7c5eecadd452,13748,15,-43.0,True,AMOS_v1,2024/7/14 0:00,2024/7/15 0:00,2024/7/14 0:30,0.0403,0.0055,,,0.0
c1fd3c1d-812e-4057-b42c-b9e0555eb5d1,13748,14,-27.0,True,DAFFS,2024/7/14 23:54,2024/7/15 23:54,2024/7/14 23:54,0.55103457,0.06806118,,,0.002923554
83b7175c-1a7d-41d5-80e3-102d24468085,13748,14,-14.0,True,DAFFS,2024/7/15 23:54,2024/7/16 23:54,2024/7/15 23:54,0.32858333,0.021916764,,,0.00019292
03278d43-f3b1-4485-b992-5e9373401e31,13748,15,-1.0,True,DAFFS,2024/7/16 23:54,2024/7/17 23:54,2024/7/16 23:54,0.124139465,0.005161034,,,0.00019292
1ca4d834-72df-4a11-9704-b5edd144296b,13751,-7,-75.0,True,ASAP_1,2024/7/14 0:00,2024/7/15 0:00,2024/7/14 0:00,,0.0119,0.096900001,0.0119,0.0
fc7bde8c-ba10-40a6-840d-5a9249f7e48d,13751,-7,-75.0,True,NOAA_1,2024/7/14 0:00,2024/7/15 0:00,2024/7/13 22:00,,0.0,0.100000001,0.0,0.0
a5872115-e4f4-4bd0-bff4-acea0e0aef0b,13751,-7,-66.0,True,AMOS_v1,2024/7/15 0:00,2024/7/16 0:00,2024/7/15 0:30,0.0407,0.0,,,0.0
3e8d7b45-708d-49d6-a855-406907fac686,13752,22,-67.0,True,ASAP_1,2024/7/15 0:00,2024/7/16 0:00,2024/7/15 0:00,,0.038600001,0.199000001,0.038600001,0.0
af4d2310-445e-41f2-aa81-450d2c1a75d8,13752,22,-67.0,True,NOAA_1,2024/7/15 0:00,2024/7/16 0:00,2024/7/14 22:00,,0.0,0.100000001,0.0,0.0
6f6ddf86-dd22-415d-97e2-1dbfd58ff621,13752,22,-53.0,True,AMOS_v1,2024/7/16 0:00,2024/7/17 0:00,2024/7/16 0:30,0.068300001,0.0034,,,0.0
63acb109-15f5-4b45-b42a-6cd6b6e39ec9,13753,12,22.0,True,MAG4_LOS_FEr,2024/7/16 0:00,2024/7/17 0:00,2024/7/16 0:00,,0.027000001,,0.023,0.004
fab33aca-55ac-4ccd-9409-a12c386e8a4f,13753,12,22.0,True,MAG4_LOS_r,2024/7/16 0:00,2024/7/17 0:00,2024/7/16 0:00,,0.022,,0.02,0.002
b1dde971-574c-4e66-b1dd-1b77dd2d83bf,13754,23,-69.0,True,NOAA_1,2024/7/16 0:00,2024/7/17 0:00,2024/7/15 22:00,,0.02,0.150000006,0.01,0.01
b6dff457-382a-4ac7-8cbc-47c45a80f6a9,13754,24,-53.0,True,AMOS_v1,2024/7/17 0:00,2024/7/18 0:00,2024/7/17 0:30,0.071800001,0.0053,,,0.0
cbf6bc8d-71f7-453a-8389-11b98a14ce4f,13757,17,-74.0,True,NOAA_1,2024/7/17 0:00,2024/7/18 0:00,2024/7/16 22:00,,0.02,0.050000001,0.01,0.01
b4e4fea1-4021-4957-a26f-62ce5ab8ead4,13758,-8,50.0,True,DAFFS,2024/7/18 23:54,2024/7/19 23:54,2024/7/18 23:54,0.912069261,0.086477481,,,0.00019292
c0a7805a-3819-4a53-bf85-dff9155b6e4e,13758,-7,68.0,True,DAFFS,2024/7/19 23:54,2024/7/20 23:54,2024/7/19 23:54,0.756093979,0.054297104,,,0.001453329
2d94cd47-5600-4805-8f33-f795f8c5f436,13759,-5,-3.0,True,DAFFS,2024/7/17 23:54,2024/7/18 23:54,2024/7/17 23:54,0.084975384,0.04473212,,,0.000153139
ca827533-c5bc-4638-998e-4b608e2e2d47,13759,-5,-3.0,True,ASAP_1,2024/7/18 0:00,2024/7/19 0:00,2024/7/18 0:00,,0.033399999,0.257999986,0.033399999,0.0
a6eaa1ef-aafa-4e22-a8a4-158dbf34bd1d,13759,-5,-3.0,True,NOAA_1,2024/7/18 0:00,2024/7/19 0:00,2024/7/17 22:00,,0.02,0.100000001,0.01,0.01
42e50791-fcef-4001-bfea-1b4e1c359cc3,13759,-6,10.0,True,AMOS_v1,2024/7/19 0:00,2024/7/20 0:00,2024/7/19 0:30,0.0403,0.0055,,,0.0
79375fa8-f716-4952-8109-435dcd6a9811,13759,-6,10.0,True,MAG4_LOS_FEr,2024/7/19 0:00,2024/7/20 0:00,2024/7/19 0:00,,0.01,,0.008,0.002
90ba0219-dd50-4590-92d0-4a0ce7ed067e,13759,-6,10.0,True,MAG4_LOS_r,2024/7/19 0:00,2024/7/20 0:00,2024/7/19 0:00,,0.008,,0.007,0.001
48acba49-83aa-45af-9d54-d080f60b6f08,13760,20,5.0,True,NOAA_1,2024/7/19 0:00,2024/7/20 0:00,2024/7/18 22:00,,0.02,0.150000006,0.01,0.01
b22fc15b-effa-4adc-b254-35dd9acc1629,13760,18,17.0,True,AMOS_v1,2024/7/20 0:00,2024/7/21 0:00,2024/7/20 0:30,0.071800001,0.0053,,,0.0
