CLASS,noaaID,FITS文件,NOAA_NUM,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
N,13298,hmi.sharp_cea_720s.9488.20230506_201200_TAI.magnetogram.fits,1,-0.8758359531880753,-0.6478530291822399,-0.9262801097555267,-0.553285727950866,-0.6532731638187548,-0.8916766498563253,-0.9975805186251079,-1.3328068696387472,-0.9027171976234486,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230506_204800_TAI.magnetogram.fits,1,-0.8760149515413734,-0.6478825688120452,-0.9264200618566985,-0.5530028235183762,-0.652394417517458,-0.8921377211586339,-0.9973239835818408,-1.3305984132148385,-2.1486813627381376,-0.9118853281897233
N,13298,hmi.sharp_cea_720s.9488.20230506_212400_TAI.magnetogram.fits,1,-0.8756852969635706,-0.6476307660879606,-0.9256169974974494,-0.5534971853523395,-0.6538553914272306,-0.8916155613549908,-0.9999952305305523,-1.2209292720319376,-2.1486813627381376,-0.09186221589504734
N,13298,hmi.sharp_cea_720s.9488.20230506_220000_TAI.magnetogram.fits,1,-0.8754384695697096,-0.6477871326582614,-0.9260818225035613,-0.5519932375449782,-0.6499734366930173,-0.891628132611755,-1.0009862821626956,-1.2512087897442743,-2.1486813627381376,-1.5504369592288136
N,13298,hmi.sharp_cea_720s.9488.20230506_223600_TAI.magnetogram.fits,1,-0.8750625494308755,-0.6477604075734341,-0.9258377762382815,-0.5500839497206907,-0.6464828512202285,-0.8914799275422681,-1.0008326492096449,-1.2056054713593185,-2.1486813627381376,-1.5454035055373652
N,13298,hmi.sharp_cea_720s.9488.20230506_231200_TAI.magnetogram.fits,1,-0.8755567237034281,-0.6478312740248509,-0.9262008450123282,-0.5542669413605863,-0.6574757523689929,-0.891885150781093,-1.0042845778212897,-1.2514045300850416,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230506_234800_TAI.magnetogram.fits,1,-0.8747362209953278,-0.6478805111801951,-0.9254219285319982,-0.5475680771142902,-0.641742232706669,-0.8917418094882074,-1.0062396587097002,-1.3198767557071913,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230507_003600_TAI.magnetogram.fits,1,-0.8752990878376653,-0.6477487395474398,-0.9259088224138877,-0.551191230500429,-0.6543071469214508,-0.8915905449780828,-1.0043104029211696,-1.2278823551096434,-2.1486813627381376,-1.553169404597732
N,13298,hmi.sharp_cea_720s.9488.20230507_011200_TAI.magnetogram.fits,1,-0.8734601372725712,-0.6476101839600675,-0.9237009359938557,-0.5461169434703287,-0.6417775993192403,-0.890381126131292,-1.0048948199300345,-1.238159389349022,-2.1486813627381376,-1.5236589815993191
N,13298,hmi.sharp_cea_720s.9488.20230507_014800_TAI.magnetogram.fits,1,-0.8735568144302087,-0.647583290161825,-0.9238186100845138,-0.5506186240081349,-0.6492093962032875,-0.8905355800275309,-1.0054763918018246,-1.2043595125973718,-2.1486813627381376,-1.5725841526204807
N,13298,hmi.sharp_cea_720s.9488.20230507_022400_TAI.magnetogram.fits,1,-0.8764618854285977,-0.6479229388755229,-0.9272599037328115,-0.5537971151147006,-0.6548050212174923,-0.8924851671136972,-1.006399927226341,-1.2987865729241808,-2.1486813627381376,-1.5162813760046456
N,13298,hmi.sharp_cea_720s.9488.20230507_030000_TAI.magnetogram.fits,1,-0.8765505304633303,-0.647935910025472,-0.9273491680518422,-0.5543534001347824,-0.6561399921722958,-0.8927147731817616,-1.0074988098255129,-1.2773467661596145,-0.9415656162079841,-1.4978373620179615
N,13298,hmi.sharp_cea_720s.9488.20230507_033600_TAI.magnetogram.fits,1,-0.8765163668008645,-0.6478998909956417,-0.9272649698699545,-0.5540184109758952,-0.6515147803380386,-0.8926740653215697,-1.0074529817633924,-1.2408436002528167,-2.1486813627381376,-1.505431956559289
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram.fits,1,-0.8768179540619662,-0.6479804416074613,-0.92782245325585,-0.5570730556695049,-0.6599657429341654,-0.8932019847332443,-1.0091647017227459,-1.245415277605026,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy1.fits,1,-0.8768179540619662,-0.6479804416074613,-0.92782245325585,-0.5570730556695049,-0.6599657429341654,-0.8932019847332443,-1.0091647017227459,-1.245415277605026,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy2.fits,1,-0.8768179540619662,-0.6479804416074613,-0.92782245325585,-0.5570730556695049,-0.6599657429341654,-0.8932019847332443,-1.0091647017227459,-1.245415277605026,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy3.fits,1,-0.8768179540619662,-0.6479804416074613,-0.92782245325585,-0.5570730556695049,-0.6599657429341654,-0.8932019847332443,-1.0091647017227459,-1.245415277605026,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy4.fits,1,-0.8768179540619662,-0.6479804416074613,-0.92782245325585,-0.5570730556695049,-0.6599657429341654,-0.8932019847332443,-1.0091647017227459,-1.245415277605026,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy5.fits,1,-0.8768179540619662,-0.6479804416074613,-0.92782245325585,-0.5570730556695049,-0.6599657429341654,-0.8932019847332443,-1.0091647017227459,-1.245415277605026,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy6.fits,1,-0.8768179540619662,-0.6479804416074613,-0.92782245325585,-0.5570730556695049,-0.6599657429341654,-0.8932019847332443,-1.0091647017227459,-1.245415277605026,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy7.fits,1,-0.8768179540619662,-0.6479804416074613,-0.92782245325585,-0.5570730556695049,-0.6599657429341654,-0.8932019847332443,-1.0091647017227459,-1.245415277605026,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy8.fits,1,-0.8768179540619662,-0.6479804416074613,-0.92782245325585,-0.5570730556695049,-0.6599657429341654,-0.8932019847332443,-1.0091647017227459,-1.245415277605026,-2.1486813627381376,-1.6269454469106552
N,13298,hmi.sharp_cea_720s.9488.20230507_034800_TAI.magnetogram_copy9.fits,1,-0.8768179540619662,-0.6479804416074613,-0.92782245325585,-0.5570730556695049,-0.6599657429341654,-0.8932019847332443,-1.0091647017227459,-1.245415277605026,-2.1486813627381376,-1.6269454469106552
N,13303,hmi.sharp_cea_720s.9518.20230513_022400_TAI.magnetogram.fits,1,-0.7869996358825556,-0.6330201636295838,-0.8290240302565065,-0.5503742302586496,-0.6157746086338617,-0.8149362293505013,-0.7630408550096911,-1.0398856986355467,-2.1486813627381376,-1.2643889081736757
N,13303,hmi.sharp_cea_720s.9518.20230513_024800_TAI.magnetogram.fits,1,-0.7899495559438364,-0.6337018364560516,-0.83281246375826,-0.5549180784556984,-0.609411883734719,-0.8177384896713286,-0.7636915834115992,-1.0395487896873044,-2.1486813627381376,-1.3176751556307413
N,13303,hmi.sharp_cea_720s.9518.20230513_033600_TAI.magnetogram.fits,1,-0.7970289849231458,-0.634804417482798,-0.8430537988749781,-0.5445231893263464,-0.571590778533065,-0.8254522411735592,-0.7728718973171286,-1.0174410849617994,-2.1486813627381376,-1.337388348681962
N,13303,hmi.sharp_cea_720s.9518.20230513_040000_TAI.magnetogram.fits,1,-0.8023313991125911,-0.6356069226692732,-0.8444687122624456,-0.5307245169102401,-0.6181836387267449,-0.8295669236830575,-0.7722418172299846,-1.0348238520454653,-2.1486813627381376,-1.346033670804896
N,13303,hmi.sharp_cea_720s.9518.20230513_042400_TAI.magnetogram.fits,1,-0.8051954262810898,-0.6364339951709618,-0.8512930337392062,-0.5278657746710917,-0.5244809569696556,-0.8307288660436855,-0.7733796693832299,-1.0439659928305165,-0.7683043919892142,-1.4143675022274742
N,13303,hmi.sharp_cea_720s.9518.20230513_044800_TAI.magnetogram.fits,1,-0.8107299616390293,-0.6371083916980643,-0.8568560010256415,-0.5176345915094224,-0.5746817449037642,-0.8342194663148748,-0.7744144653377566,-1.0526235065966478,-0.8715306780682319,-1.3413261290689518
N,13303,hmi.sharp_cea_720s.9518.20230513_053600_TAI.magnetogram.fits,1,-0.8199169436203821,-0.6397153600449159,-0.8658527532460526,-0.5115464644870729,-0.5439398880228422,-0.8443194306030829,-0.7697458045006991,-1.1017889989107577,-2.1486813627381376,-1.4450666375276358
N,13303,hmi.sharp_cea_720s.9518.20230513_061200_TAI.magnetogram.fits,1,-0.81634079388727,-0.6393544330916289,-0.8572450225900194,-0.5058484568836834,-0.5143284432771829,-0.8414613074623397,-0.7656725833232753,-1.1338698613125384,-2.1486813627381376,-1.2756399041366462
N,13303,hmi.sharp_cea_720s.9518.20230513_062400_TAI.magnetogram.fits,1,-0.8094759256396452,-0.6387427365586614,-0.852007202933777,-0.4951087165738529,-0.5013071602904263,-0.8347412040106889,-0.7668070406404742,-1.150274356671634,-2.1486813627381376,-1.3682863740423659
N,13303,hmi.sharp_cea_720s.9518.20230513_084800_TAI.magnetogram.fits,1,-0.7822446089489823,-0.6351824482256012,-0.8318996618974207,-0.5170879779614789,-0.5390682050621763,-0.8174631716966858,-0.7604301334027364,-1.0767711564956723,-2.1486813627381376,-1.3744336154176533
N,13303,hmi.sharp_cea_720s.9518.20230513_091200_TAI.magnetogram.fits,1,-0.7826599005658633,-0.6351671560744228,-0.8347343315210196,-0.5083901059909859,-0.5990450789640163,-0.8211338154450212,-0.7672657451527451,-1.0440700977002746,-2.1486813627381376,-1.3962163921159336
N,13303,hmi.sharp_cea_720s.9518.20230513_093600_TAI.magnetogram.fits,1,-0.7947082400306239,-0.6353753948558115,-0.8437436635396877,-0.4976410138582695,-0.5711487303196428,-0.8251662185817692,-0.7657601384559122,-1.0341280006810072,-2.1486813627381376,-1.3238221311466807
N,13303,hmi.sharp_cea_720s.9518.20230513_102400_TAI.magnetogram.fits,1,-0.8089153197045578,-0.6370683965184951,-0.853288004010446,-0.5123013235075171,-0.5575992183571025,-0.8305688761942954,-0.7577981208473281,-1.0977594802785338,-2.1486813627381376,-1.3138530649617517
N,13303,hmi.sharp_cea_720s.9518.20230513_104800_TAI.magnetogram.fits,1,-0.8095747739701221,-0.6370449324332972,-0.8523730735875,-0.5025549390589596,-0.5560912881923199,-0.8303733762633753,-0.7655977016684876,-1.1093228414438776,-0.43163440470251235,-1.2993845232768133
N,13303,hmi.sharp_cea_720s.9518.20230513_111200_TAI.magnetogram.fits,1,-0.8108108293460079,-0.6378679162802283,-0.8544833860528965,-0.5085104218214977,-0.555814734367652,-0.833243450959983,-0.7668825451556067,-1.1366611916921139,-0.8514186654921486,-1.1409572364262834
N,13303,hmi.sharp_cea_720s.9518.20230513_121200_TAI.magnetogram.fits,1,-0.8079459443821151,-0.6380477148105136,-0.8490598613973738,-0.5352285424186529,-0.5380047971114769,-0.8294644487160936,-0.7709983469941031,-1.1809709922823648,-0.49341175982660146,-1.1064547600482424
N,13303,hmi.sharp_cea_720s.9518.20230513_123600_TAI.magnetogram.fits,1,-0.8067628267952015,-0.6369668167721187,-0.8466593615402563,-0.5070263338388427,-0.5011401781312427,-0.8290130715587024,-0.7735436336614999,-1.1547024328264812,-0.2349721629790285,-0.9877868335706562
N,13303,hmi.sharp_cea_720s.9518.20230513_130000_TAI.magnetogram.fits,1,-0.8033741891210489,-0.6377028175360024,-0.8460177679297733,-0.4891072939022069,-0.5630370599153015,-0.8299602532952576,-0.773098770490225,-1.1713583472780817,-0.4926680773054593,-1.013870819145777
N,13303,hmi.sharp_cea_720s.9518.20230513_134800_TAI.magnetogram.fits,1,-0.8079903855198892,-0.6382853037239277,-0.8496327431566255,-0.5088528574197946,-0.5826786991882023,-0.8310569811129935,-0.7705345125348256,-1.1855387261783117,-0.5068897495682837,-1.0697219015962556
N,13303,hmi.sharp_cea_720s.9518.20230513_141200_TAI.magnetogram.fits,1,-0.8067118014584508,-0.638236726120162,-0.8465561867852388,-0.5102427323482899,-0.5478680509638687,-0.8306552085362745,-0.7703367753845256,-1.1925700203467013,-0.49074019389392515,-1.0772191569118115
N,13303,hmi.sharp_cea_720s.9518.20230513_143600_TAI.magnetogram.fits,1,-0.8085303412198981,-0.6387243904512021,-0.8490726251829096,-0.4958468598078016,-0.5617107527205043,-0.8353906924738772,-0.7700335116033062,-1.1847757695412584,-0.48903584800705163,-1.0747207811780344
N,13303,hmi.sharp_cea_720s.9518.20230513_153600_TAI.magnetogram.fits,1,-0.8092660419474801,-0.6392281441941003,-0.8532280681627391,-0.4933675380476522,-0.5274907254690678,-0.8374282342554549,-0.7727682392672438,-1.179295705161066,-0.19426021383767886,-1.1073377291415596
N,13303,hmi.sharp_cea_720s.9518.20230513_160000_TAI.magnetogram.fits,1,-0.8073338363939232,-0.6386109470349078,-0.853843601966785,-0.45957457409089336,-0.5117164804056579,-0.8354555705678072,-0.772282549083367,-1.1347656031491442,-0.49077338880140087,-1.1767689473909702
N,13303,hmi.sharp_cea_720s.9518.20230513_162400_TAI.magnetogram.fits,1,-0.8031308057584203,-0.6378135516785598,-0.8522432870642087,-0.4602269661841269,-0.5100658878253669,-0.8343973531714873,-0.7742435803889884,-1.0929069789533261,-0.39132012918103276,-1.221177192499422
N,13303,hmi.sharp_cea_720s.9518.20230513_172400_TAI.magnetogram.fits,1,-0.7896470266735773,-0.6371000454099751,-0.8447973901722614,-0.4436209147030718,-0.5063076171660963,-0.8308475967471204,-0.7734326199275431,-1.0433780139994504,-0.48156551239936685,-1.470103041833299
N,13303,hmi.sharp_cea_720s.9518.20230513_174800_TAI.magnetogram.fits,1,-0.7878606789757318,-0.6369311097432672,-0.8443623949288339,-0.4454413129381308,-0.5230857415216775,-0.8301910509351211,-0.7675104575898839,-1.0461665910863702,-0.4020065369392291,-1.3834042291576123
N,13303,hmi.sharp_cea_720s.9518.20230513_184800_TAI.magnetogram.fits,1,-0.77299221567657,-0.6365241739980181,-0.8159754824878804,-0.5135139635682221,-0.5470379612974429,-0.8203882849421072,-0.7707493734012719,-1.1529750944580914,-0.3361309207061987,-1.2598943966209408
N,13303,hmi.sharp_cea_720s.9518.20230513_191200_TAI.magnetogram.fits,1,-0.7579243901128858,-0.6356967663112975,-0.7979301467441466,-0.47396645055300407,-0.48627150453406687,-0.8111585879070451,-0.7740631152549168,-1.1801437739372629,-2.1486813627381376,-1.310409132258121
N,13303,hmi.sharp_cea_720s.9518.20230513_193600_TAI.magnetogram.fits,1,-0.7782288488900607,-0.6362114955621209,-0.8168360357550726,-0.49497385938615446,-0.4653489701524566,-0.8198144692175056,-0.7776576991532017,-1.1570317279154851,-0.2925330378577794,-1.2156276983760683
N,13303,hmi.sharp_cea_720s.9518.20230513_203600_TAI.magnetogram.fits,1,-0.818926228312738,-0.6407482002152141,-0.8682177359712439,-0.4893959732694928,-0.5527283531250203,-0.8523383680912939,-0.7837623830527377,-1.0991762714662392,-2.1486813627381376,-1.2606092230003367
N,13303,hmi.sharp_cea_720s.9518.20230513_210000_TAI.magnetogram.fits,1,-0.8248110260311776,-0.6411769153220442,-0.8742768479061437,-0.5350535702307584,-0.6268955248851519,-0.8555165448572528,-0.7844993652540623,-1.074384386719428,-2.1486813627381376,-1.3475874061328668
N,13303,hmi.sharp_cea_720s.9518.20230513_212400_TAI.magnetogram.fits,1,-0.822112974589578,-0.640449976679023,-0.8735151933019949,-0.4815362294124037,-0.5546547075722357,-0.8539839771298183,-0.7866303941796272,-1.027152817619198,-2.1486813627381376,-1.4112923889471949
N,13303,hmi.sharp_cea_720s.9518.20230513_221200_TAI.magnetogram.fits,1,-0.8111777206902848,-0.6383651333003141,-0.861069723967668,-0.47621458687056806,-0.5323949262741563,-0.8429091307368501,-0.7900702170555701,-1.0255815522224951,-2.1486813627381376,-1.41664377633482
N,13303,hmi.sharp_cea_720s.9518.20230513_224800_TAI.magnetogram.fits,1,-0.8059502628515223,-0.6377036724567035,-0.8556884537926751,-0.48169952705454167,-0.5577759765854037,-0.8364456931180283,-0.7979913137281671,-1.0514202321853805,-0.5075484010020527,-1.4477208774875245
N,13303,hmi.sharp_cea_720s.9518.20230513_230000_TAI.magnetogram.fits,1,-0.8006389090358984,-0.6375345006779934,-0.8506597138659441,-0.47604788617622756,-0.5377818079781992,-0.8349874817654027,-0.7997516653626928,-1.0581410361869115,-2.1486813627381376,-1.383387858047106
N,13303,hmi.sharp_cea_720s.9518.20230514_000000_TAI.magnetogram.fits,1,-0.7988761839749449,-0.6377209506002891,-0.8492343587262067,-0.47498135488286797,-0.5665673528013403,-0.8332565395748355,-0.807107004637088,-1.0793371658613582,-2.1486813627381376,-1.431165538847224
N,13303,hmi.sharp_cea_720s.9518.20230514_002400_TAI.magnetogram.fits,1,-0.7944747504619872,-0.6378474348958666,-0.8431455178612383,-0.4588769376542093,-0.5371560771099467,-0.8330358740694942,-0.8043955464918656,-1.0954804713836066,-0.39105833521135086,-1.4098230791454567
N,13303,hmi.sharp_cea_720s.9518.20230514_013600_TAI.magnetogram.fits,1,-0.7937947581385462,-0.6378119897717526,-0.8398070660306479,-0.47978371860761354,-0.5627155865249498,-0.8335350333275883,-0.8126806469518074,-1.1137621683269534,-0.5519679675457303,-1.2750324638635735
N,13303,hmi.sharp_cea_720s.9518.20230514_020000_TAI.magnetogram.fits,1,-0.79336135056512,-0.6375777825269897,-0.8379373478498244,-0.48020837828458,-0.5428671262483302,-0.8315444160192649,-0.807937084686618,-1.1110838464762158,-0.5385772927559229,-1.315354998618219
N,13303,hmi.sharp_cea_720s.9518.20230514_022400_TAI.magnetogram.fits,1,-0.7892673707986791,-0.6372413109436239,-0.8347096491533651,-0.4735043484175232,-0.53926144275161,-0.8302149780541864,-0.8068743798924742,-1.1057768166807918,-0.5491283078140199,-1.3892451057465514
N,13307,hmi.sharp_cea_720s.9550.20230516_114800_TAI.magnetogram.fits,1,-0.8239111838871319,-0.6367691063683308,-0.8712653388146196,-0.5416572832051413,-0.6177486709525536,-0.8390403727395106,-0.9504471324056142,-0.9817516512548007,-0.6915559621322261,-1.2185228490465
N,13307,hmi.sharp_cea_720s.9550.20230516_121200_TAI.magnetogram.fits,1,-0.8247249649461031,-0.637493499943328,-0.87305458058031,-0.5458675049263895,-0.6290980458014829,-0.8399364352402551,-0.9528739858859467,-0.9967818687353935,-2.1486813627381376,-1.254247444905532
N,13307,hmi.sharp_cea_720s.9550.20230516_131200_TAI.magnetogram.fits,1,-0.8209356897761102,-0.6376627965636981,-0.8670078796305968,-0.5542262793844374,-0.6357001163879514,-0.8418587714147869,-0.9528040205024642,-1.0126763041582512,-2.1486813627381376,-1.122274557589846
N,13307,hmi.sharp_cea_720s.9550.20230516_133600_TAI.magnetogram.fits,1,-0.8252207376041154,-0.6388834307952759,-0.8708752732646923,-0.5467959178693195,-0.6149504525051586,-0.8433309524399498,-0.9539667965854237,-1.0689091946457387,-2.1486813627381376,-1.3149192173433168
N,13307,hmi.sharp_cea_720s.9550.20230516_144800_TAI.magnetogram.fits,1,-0.8267810378747166,-0.6394122112292348,-0.8768681588837239,-0.5567838317657433,-0.6360491507007286,-0.847915721381496,-0.9556885180258972,-1.035852844694532,-2.1486813627381376,-1.2878447898079293
N,13307,hmi.sharp_cea_720s.9550.20230516_151200_TAI.magnetogram.fits,1,-0.8306334301429114,-0.639890985117787,-0.8817450004304406,-0.5569320709888774,-0.6358354442240971,-0.8508892940114999,-0.9585439845724254,-1.031260894176211,-2.1486813627381376,-1.4485336051776085
N,13307,hmi.sharp_cea_720s.9550.20230516_153600_TAI.magnetogram.fits,1,-0.8315271871515617,-0.6395997379379658,-0.8822362623979435,-0.5502306159770621,-0.6450475244506395,-0.8514236535064454,-0.958769037362014,-1.0046839065534905,-2.1486813627381376,-1.3232139819153452
