CLASS,noaaID,FITS文件,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
N,13284,hmi.sharp_cea_720s.9403.20230422_193600_TAI.magnetogram.fits,-0.8172926260478982,-0.6405269578696394,-0.8678901320160393,-0.510207863741833,-0.5627692949383336,-0.8552645206927714,-0.8056610813082955,-1.0712215827599105,-0.6146989561222937,-0.8660714289314948
N,13284,hmi.sharp_cea_720s.9403.20230422_201200_TAI.magnetogram.fits,-0.8388027932538533,-0.6419750149646982,-0.8918008297093659,-0.5439754608373686,-0.6270422756462235,-0.8677307123523521,-0.8053615324441328,-0.9533348654929227,-0.8395343262227404,-0.7046486044078951
N,13284,hmi.sharp_cea_720s.9403.20230422_203600_TAI.magnetogram.fits,-0.8424158015045579,-0.6429238262843551,-0.8964101749585613,-0.5381664992581944,-0.6259936038584344,-0.8699258689883657,-0.8054616263487112,-0.9698022589794079,-0.5494726775452736,-1.087250426747645
N,13284,hmi.sharp_cea_720s.9403.20230422_211200_TAI.magnetogram.fits,-0.8387073829414403,-0.6425453022735683,-0.8942028833295695,-0.535193636609243,-0.6194085003966899,-0.8659979405257828,-0.8143572893691585,-0.9560557600422648,-2.1486813627381376,-1.3694691915792607
N,13284,hmi.sharp_cea_720s.9403.20230422_213600_TAI.magnetogram.fits,-0.8337640894359308,-0.6425287504726929,-0.889609034399453,-0.5574083857147928,-0.6410274664599078,-0.8654175742610811,-0.8140501042866017,-0.9803104724032444,-2.1486813627381376,-1.2364377465354242
N,13284,hmi.sharp_cea_720s.9403.20230422_220000_TAI.magnetogram.fits,-0.8234341657723975,-0.6422505309624176,-0.8799509905490633,-0.5270102915467233,-0.6215329218896769,-0.8595605542712822,-0.8199320822453484,-1.0558069875702079,-2.1486813627381376,-1.4236440370351486
N,13284,hmi.sharp_cea_720s.9403.20230422_223600_TAI.magnetogram.fits,-0.8188678278762783,-0.6418293655820523,-0.8734663406962251,-0.5369900519699459,-0.6278918272529437,-0.8535329163960392,-0.8255132680909105,-1.096509026926678,-2.1486813627381376,-1.5129603880665488
N,13284,hmi.sharp_cea_720s.9403.20230422_230000_TAI.magnetogram.fits,-0.8201983626996295,-0.6412461303441674,-0.8724000391970123,-0.5421972317977937,-0.6249036639356643,-0.8526502835181946,-0.8219284139138453,-1.0765083393892227,-0.9907595089038926,-1.3632353376902335
N,13284,hmi.sharp_cea_720s.9403.20230422_232400_TAI.magnetogram.fits,-0.8195983351522538,-0.6416175517588136,-0.8705971482307162,-0.5568533487519829,-0.6283018477635005,-0.8529135079128055,-0.8238796191031936,-1.1171420595537305,-2.1486813627381376,-1.3057328553336631
N,13284,hmi.sharp_cea_720s.9403.20230423_000000_TAI.magnetogram.fits,-0.8198899222936065,-0.6419145200806938,-0.8713078816051123,-0.5510233242083061,-0.6326054701395065,-0.8525009776835024,-0.8250323111513207,-1.1360996316424317,-2.1486813627381376,-1.393926760590416
N,13286,hmi.sharp_cea_720s.9424.20230426_224800_TAI.magnetogram.fits,0.4756689843482662,0.782061675462183,0.4186823782515741,0.35586143714153107,0.4909993723163327,0.3354894809985802,0.4848591339842436,1.704931274614605,0.7630309813766062,1.5255898249266202
N,13286,hmi.sharp_cea_720s.9424.20230426_234800_TAI.magnetogram.fits,0.5067696652179309,0.8344828644314519,0.4676483239787558,0.4450089890544368,0.5371888357992218,0.3557176928713257,0.5009293510640039,1.8430689321037064,0.7932776049586195,1.4563683858157994
N,13286,hmi.sharp_cea_720s.9424.20230427_003600_TAI.magnetogram.fits,0.5310953797077818,0.8447831209570426,0.5165770359916672,0.2996545643303967,0.1948289327534385,0.3728308432641529,0.4952219235377215,1.8049369928549008,0.7659275456842107,1.4646153428037387
N,13286,hmi.sharp_cea_720s.9424.20230427_011200_TAI.magnetogram.fits,0.506607155296109,0.8486702958832402,0.4999893347228441,0.3475852312133738,0.33892599111309013,0.377096623675173,0.504500478832637,1.799283620698693,0.7501467209624602,1.4413021303437408
N,13286,hmi.sharp_cea_720s.9424.20230427_014800_TAI.magnetogram.fits,0.5576189660932194,0.8912301604183082,0.5412658223363754,0.37061853813913953,0.09949575957230852,0.3891998874354353,0.5174243860872756,1.8173855578014402,0.8198784195073489,1.4722873557112697
N,13286,hmi.sharp_cea_720s.9424.20230427_032400_TAI.magnetogram.fits,0.5916813382793243,0.9405225363214992,0.5312168772165216,0.5617881032617908,0.34542599172742433,0.38550030503666854,0.535170653619893,1.969070507921443,0.8696684145551712,1.5279427545263746
N,13286,hmi.sharp_cea_720s.9424.20230427_034800_TAI.magnetogram.fits,0.5983138925401055,0.9447577998790418,0.5229382197584374,0.5187882750413911,0.2633332567582532,0.3784670847525439,0.5513920255583326,1.943555086846749,0.8284994318922564,1.5968516694660824
N,13286,hmi.sharp_cea_720s.9424.20230427_042400_TAI.magnetogram.fits,0.5740310714954905,0.9321933967855014,0.5159522000184146,0.6299317896914517,0.543391886951229,0.3647943991187671,0.5539265975447978,1.9174478860192898,0.8724505181580517,1.6690529828582905
N,13286,hmi.sharp_cea_720s.9424.20230427_050000_TAI.magnetogram.fits,0.5894135651376798,0.9236837876500983,0.5116302098569756,0.7626040276040731,0.5650953650157858,0.3573442937554039,0.5790840875302468,1.8688056380885611,0.9072442542373855,1.767266761942583
N,13286,hmi.sharp_cea_720s.9424.20230427_053600_TAI.magnetogram.fits,0.6204310613927276,0.9112717159691271,0.49525667736786205,0.9147713050895641,0.5660584114028201,0.3504042461726869,0.5822669038922451,1.8681424010078558,0.8615199769439651,1.7539210502579239
N,13286,hmi.sharp_cea_720s.9424.20230427_060000_TAI.magnetogram.fits,0.6284405062721737,0.929523841450443,0.5103359864341189,0.9456949141188358,0.6855245630153671,0.3564172181626518,0.5871396367647764,1.8161706406918936,0.8313609975195203,1.797872564498762
N,13286,hmi.sharp_cea_720s.9424.20230427_063600_TAI.magnetogram.fits,0.6886074028672704,0.9800847305915366,0.5798087445605664,0.7064527334133758,0.6291593940661826,0.39137891096860433,0.6037547577795275,1.7891683940716145,0.8778969794606009,1.7812680245268788
N,13286,hmi.sharp_cea_720s.9424.20230427_071200_TAI.magnetogram.fits,0.8227619419314848,1.0043420966743033,0.7369956321576675,0.9744180998953192,0.8220459657137652,0.4660614969958888,0.6134855912498229,1.6371862831420358,0.8619817496558329,1.6827497528266147
N,13286,hmi.sharp_cea_720s.9424.20230427_074800_TAI.magnetogram.fits,0.9119204850817519,1.0184256581294528,0.799431457280799,1.2720431707872184,1.1939516910341548,0.5105327610114695,0.6287094968360677,1.6624963831777055,0.841356539695102,1.5363982158914122
N,13286,hmi.sharp_cea_720s.9424.20230427_082400_TAI.magnetogram.fits,0.9095035735995853,1.0419917090006607,0.7265983858414793,1.4297390662041454,1.1537660502846747,0.4969611716541416,0.6294719322748163,1.9410950828116706,0.8015199004848688,1.4940594515567063
N,13286,hmi.sharp_cea_720s.9424.20230427_090000_TAI.magnetogram.fits,0.9037872997800853,1.0428044380899335,0.6590928993653093,1.5112359807679703,1.2104151544218769,0.4839114706155765,0.6450983242838766,2.1318283268905733,0.7854339569524189,1.5022700000674434
N,13286,hmi.sharp_cea_720s.9424.20230427_092400_TAI.magnetogram.fits,0.8708898650495801,1.050005239467503,0.6073233820375652,1.6115719228345484,1.1281337878053679,0.4816249796283584,0.6444437524381742,2.1793041194634175,0.8262291471251803,1.5484486719855148
N,13286,hmi.sharp_cea_720s.9424.20230427_100000_TAI.magnetogram.fits,0.8205734940970452,1.0434542414608767,0.584728363339298,1.512873132804366,1.3815803769183987,0.4717966360119371,0.6585339409717962,2.1320563584367496,0.9332809336787767,1.5910068167615732
N,13286,hmi.sharp_cea_720s.9424.20230427_103600_TAI.magnetogram.fits,0.7488446491231908,1.020447148090031,0.5387088771476465,1.1923423592643807,1.0714160836738813,0.46209694516928423,0.6594564416324901,1.9847685520956926,0.890838144450641,1.6480111388119272
N,13286,hmi.sharp_cea_720s.9424.20230427_111200_TAI.magnetogram.fits,0.7312412233047454,1.0097701416599456,0.5646882261373947,1.0567908682177194,0.9088794142512489,0.4578197324187477,0.6643913369561009,1.8479444218784644,0.9096280258090081,1.7039360409217645
N,13286,hmi.sharp_cea_720s.9424.20230427_114800_TAI.magnetogram.fits,0.7447236733176262,1.0170086341785556,0.5623899974111747,1.0020098976006682,0.871760850402706,0.4460812358890766,0.6586828466125633,1.839769114419246,0.8728462302606619,1.7463729129335057
N,13286,hmi.sharp_cea_720s.9424.20230427_121200_TAI.magnetogram.fits,0.6882156206809306,1.0160315860811402,0.5561234855316517,0.8145547715456604,0.5746874898053753,0.445333493941184,0.6550195379845659,1.7866807858426976,0.8589334420986615,1.7463261055754966
N,13286,hmi.sharp_cea_720s.9424.20230427_124800_TAI.magnetogram.fits,0.6798774730759104,0.9988291140418388,0.5590436898928094,0.8790697633851777,0.6809342411322558,0.45271563430581835,0.6702905164885368,1.7302610681758268,0.8187508008456085,1.747324435316152
N,13286,hmi.sharp_cea_720s.9424.20230427_132400_TAI.magnetogram.fits,0.6893868359432538,1.0125338404788455,0.5734044432801542,0.9347307670776059,0.49650451937968837,0.4633161484885935,0.6745227042314642,1.6790391109322633,0.8265362343115916,1.7528666917440974
N,13286,hmi.sharp_cea_720s.9424.20230427_140000_TAI.magnetogram.fits,0.7260599450563472,1.02704417769229,0.5968550104122731,1.0292841375629653,0.6265672935741615,0.46283636534353595,0.6993409083457524,1.7015337732424816,0.864856401209432,1.7777252720893566
N,13286,hmi.sharp_cea_720s.9424.20230427_142400_TAI.magnetogram.fits,0.7377640335648535,1.0297858176961692,0.599973628931096,0.9988016741162226,0.5477910784066875,0.46395810811274457,0.7179125152686084,1.7312804516197233,0.9239097026680113,1.7670480879806185
N,13286,hmi.sharp_cea_720s.9424.20230427_150000_TAI.magnetogram.fits,0.7442660329691841,1.051838963136176,0.5815694914387,1.136825954750819,0.7824005709819807,0.4770883780013783,0.7200388665624174,1.8079586543382802,0.8565751839683223,1.7551971627359573
N,13286,hmi.sharp_cea_720s.9424.20230427_153600_TAI.magnetogram.fits,0.7770941912938791,1.0703632718804408,0.5824896440655242,1.3007470406424657,0.9865796076329235,0.48373382787201863,0.7279093125778076,1.9326650423313407,0.911769783186395,1.7449741085351933
N,13286,hmi.sharp_cea_720s.9424.20230427_161200_TAI.magnetogram.fits,0.822626447161547,1.0884924190461727,0.5820442848376456,1.4231066237028258,1.12466969128717,0.48641017260162844,0.7292692984806918,2.1540689450967387,0.8630541029116974,1.7212306439310776
N,13286,hmi.sharp_cea_720s.9424.20230427_164800_TAI.magnetogram.fits,0.8749072790973923,1.1086939522297816,0.6150923947331783,1.4571391520956,1.0791516374868175,0.5032071475350541,0.7113780676178233,2.2277132046036763,0.8649921231152251,1.6751704064653985
N,13286,hmi.sharp_cea_720s.9424.20230427_171200_TAI.magnetogram.fits,0.9517838447228154,1.1370022891605749,0.7101491150838576,1.6117242069219027,1.4406309665367734,0.530711457753953,0.720177205822335,2.1770125200153627,0.8539016633768384,1.636667533936487
N,13286,hmi.sharp_cea_720s.9424.20230427_174800_TAI.magnetogram.fits,1.0340028532741605,1.1689812023044546,0.8256202027616626,1.8098648983836925,1.606413681433786,0.5681935514841608,0.7265535408689227,2.0327206239131748,0.8775601334511445,1.6143186100656088
N,13286,hmi.sharp_cea_720s.9424.20230427_182400_TAI.magnetogram.fits,1.0948590883325908,1.2087256041703596,0.9340673996684147,2.1072292339531944,1.8894754758527752,0.6024696213238221,0.7429803949294498,1.7880003470777681,0.9272340286242251,1.661058034504464
N,13286,hmi.sharp_cea_720s.9424.20230427_190000_TAI.magnetogram.fits,1.0592662030396391,1.2087184834469884,0.8491740341766296,2.2436232515758148,1.9638824333868887,0.5633840568543019,0.7316214860828564,1.8247282733625048,0.9511714662319158,1.7829713153439755
N,13286,hmi.sharp_cea_720s.9424.20230427_193600_TAI.magnetogram.fits,0.965798246967239,1.1847055071469843,0.7172237597890138,2.1675036851455345,1.746347331702238,0.5092802879105798,0.7299483151232602,1.9571439045472114,0.9478445272055062,1.8896651462337377
N,13286,hmi.sharp_cea_720s.9424.20230427_201200_TAI.magnetogram.fits,0.8931474612345657,1.17457460523926,0.6494891503505918,2.1231861801571266,1.8937305091928065,0.47465893948775123,0.7438864466393709,2.09118530872136,0.9585497339805189,1.9192347852189093
N,13286,hmi.sharp_cea_720s.9424.20230427_203600_TAI.magnetogram.fits,0.8685011301870517,1.1622130800878665,0.6395970875795562,2.085980336125299,1.8656115291342412,0.4706871104374566,0.7521037171134286,2.0989804052318806,0.971205066126765,1.930238443368068
N,13286,hmi.sharp_cea_720s.9424.20230427_211200_TAI.magnetogram.fits,0.9199271512598619,1.1832122307105064,0.7041581857996654,1.9743763599714734,1.7351079744534472,0.49668580866574397,0.7473377973750288,2.114243243871601,0.9466063640151097,1.8574071176863587
N,13286,hmi.sharp_cea_720s.9424.20230427_214800_TAI.magnetogram.fits,0.9618457942519975,1.2111533731015456,0.7735404108042522,1.9240576855136065,1.7027102717055747,0.5304568818866746,0.7327174731229249,2.122445252805755,0.9428895974378699,1.8013562143580588
N,13286,hmi.sharp_cea_720s.9424.20230427_222400_TAI.magnetogram.fits,0.9656112359566473,1.2430054848197303,0.8037621991670288,2.0367685402110647,1.9680929822919613,0.5594286001145612,0.7364070308654538,2.1306233634447262,0.92902259630114,1.7382909684600267
N,13287,hmi.sharp_cea_720s.9437.20230427_222400_TAI.magnetogram.fits,-0.7844745035397079,-0.6305736204556379,-0.8141445480667323,-0.5283327166701335,-0.5786067703441129,-0.7765316837480971,-0.8697824726623847,-1.1862500662986932,-2.1486813627381376,-1.4961159419482342
N,13287,hmi.sharp_cea_720s.9437.20230427_230000_TAI.magnetogram.fits,-0.7854506480873511,-0.6309846265596761,-0.8189854449481963,-0.5052484791239047,-0.5602396401657159,-0.7847327195336503,-0.8744968148680646,-1.1545267304697953,-2.1486813627381376,-1.477384608372161
N,13287,hmi.sharp_cea_720s.9437.20230427_233600_TAI.magnetogram.fits,-0.792004349714197,-0.6315199321699799,-0.827912794511531,-0.505102695373402,-0.562425801356203,-0.7920191987441763,-0.8771409336535081,-1.124811991712705,-2.1486813627381376,-1.4885678449055355
N,13287,hmi.sharp_cea_720s.9437.20230428_001200_TAI.magnetogram.fits,-0.7907823496418631,-0.6314787753772133,-0.829320657202988,-0.49512446175196445,-0.5685039369835796,-0.7942720581084772,-0.8753628848758519,-1.1056918518273642,-2.1486813627381376,-1.4671325816996073
N,13287,hmi.sharp_cea_720s.9437.20230428_004800_TAI.magnetogram.fits,-0.7915468438901844,-0.6312213123657744,-0.8293083258823962,-0.5089347816537689,-0.6027504086853485,-0.7937789012614538,-0.8755372215090308,-1.1050331734771215,-2.1486813627381376,-1.4824684458185882
N,13287,hmi.sharp_cea_720s.9437.20230428_012400_TAI.magnetogram.fits,-0.7931775909291349,-0.6310296847567629,-0.8291106177047847,-0.4963047678193344,-0.5546917591021641,-0.7926691823586673,-0.8743098826145794,-1.1115654873960257,-0.5693506111560369,-1.4243532933823218
N,13287,hmi.sharp_cea_720s.9437.20230428_020000_TAI.magnetogram.fits,-0.7862103023966247,-0.6303591231272923,-0.8226823487619414,-0.48141532388732455,-0.5188586140368563,-0.7919684284226751,-0.8681258569352868,-1.089395086467097,-2.1486813627381376,-1.4652234283664893
N,13287,hmi.sharp_cea_720s.9437.20230428_023600_TAI.magnetogram.fits,-0.7900981561866391,-0.6310995654001944,-0.82622752794036,-0.4904924982868493,-0.5291913352854747,-0.7934645817537879,-0.8628284741926706,-1.1109450011821294,-2.1486813627381376,-1.440386504713048
N,13287,hmi.sharp_cea_720s.9437.20230428_032400_TAI.magnetogram.fits,-0.7886242815402643,-0.6310897216389256,-0.8242517507668258,-0.5100605444903474,-0.5977729471304039,-0.7932298165554098,-0.8634065639785328,-1.1127991786831892,-2.1486813627381376,-1.486100275391362
N,13287,hmi.sharp_cea_720s.9437.20230428_040000_TAI.magnetogram.fits,-0.7866936016260604,-0.6305498944657024,-0.8207688344009977,-0.5197999392258965,-0.5988744787771034,-0.7893893191743924,-0.8607536201023706,-1.1211848006423144,-2.1486813627381376,-1.4484339903445467
N,13287,hmi.sharp_cea_720s.9437.20230428_043600_TAI.magnetogram.fits,-0.7827795052807506,-0.6310099144564187,-0.8158191338918485,-0.5325243478351832,-0.6164403833239476,-0.7887119400733201,-0.8560302365350186,-1.1394422857144388,-2.1486813627381376,-1.4893630928082497
N,13287,hmi.sharp_cea_720s.9437.20230428_051200_TAI.magnetogram.fits,-0.7904488613750983,-0.632004860108753,-0.824644302990182,-0.540293687739261,-0.6208826007830456,-0.79085236662016,-0.8533288294278606,-1.1566542227479217,-2.1486813627381376,-1.4383530165852154
N,13287,hmi.sharp_cea_720s.9437.20230428_054800_TAI.magnetogram.fits,-0.7893283897568402,-0.6320115515156611,-0.8209657269648988,-0.5295610681856763,-0.6262575135177058,-0.7891024436296591,-0.8530480256940751,-1.169323419321205,-2.1486813627381376,-1.3992375607372345
N,13287,hmi.sharp_cea_720s.9437.20230428_062400_TAI.magnetogram.fits,-0.7759597180073134,-0.6314621438599121,-0.8040668607197219,-0.5201518569499592,-0.6201499385710078,-0.7888462282229276,-0.8512015154193522,-1.158627962992174,-2.1486813627381376,-1.3165980992975785
N,13287,hmi.sharp_cea_720s.9437.20230428_070000_TAI.magnetogram.fits,-0.7692925240734149,-0.6311822413133952,-0.7953104387526547,-0.5080441788677926,-0.5947499726612785,-0.7894156585690345,-0.8534713532217614,-1.151461940403013,-2.1486813627381376,-1.298514054530622
N,13287,hmi.sharp_cea_720s.9437.20230428_073600_TAI.magnetogram.fits,-0.7777500808550799,-0.6327980833093764,-0.814047350053114,-0.5077248353829996,-0.5925180678329324,-0.7982636562765139,-0.8506086215777945,-1.1278224951153222,-2.1486813627381376,-1.4025092438507154
N,13287,hmi.sharp_cea_720s.9437.20230428_081200_TAI.magnetogram.fits,-0.7865304808310082,-0.6344012657728709,-0.8292896399826121,-0.49155887447536045,-0.5433930555730991,-0.8080790116933818,-0.8535033353703,-1.1082879929998184,-2.1486813627381376,-1.444911423386504
N,13287,hmi.sharp_cea_720s.9437.20230428_084800_TAI.magnetogram.fits,-0.7977633618715303,-0.635006785861738,-0.8411178699318502,-0.49271739849142,-0.5589594142067845,-0.8106772240866753,-0.8564015935347675,-1.1165213120264672,-2.1486813627381376,-1.4702981342569745
N,13287,hmi.sharp_cea_720s.9437.20230428_092400_TAI.magnetogram.fits,-0.8048129154008341,-0.6350976472561707,-0.8452383025983194,-0.5059768644490035,-0.5522100509777694,-0.8063586679336684,-0.8530012778006956,-1.1578915391641555,-2.1486813627381376,-1.4818356813580706
N,13287,hmi.sharp_cea_720s.9437.20230428_100000_TAI.magnetogram.fits,-0.8039212169100018,-0.6356425564178301,-0.8427389340472204,-0.5347073273822062,-0.6045149250313245,-0.8078914347604029,-0.8539912117445536,-1.1733090349322297,-0.869380656256236,-1.4864992658225866
N,13287,hmi.sharp_cea_720s.9437.20230428_103600_TAI.magnetogram.fits,-0.8123054439104149,-0.6368653448972287,-0.8531396309784367,-0.5551167537295323,-0.6414371281610739,-0.8129751843477726,-0.8556952921487609,-1.191124432425974,-0.8601534870288444,-1.5236589815993191
N,13287,hmi.sharp_cea_720s.9437.20230428_112400_TAI.magnetogram.fits,-0.8069801416756768,-0.6369892590311024,-0.8440771547084609,-0.555947727322697,-0.6587373211713224,-0.8100959441581715,-0.8563672731882679,-1.2276142618487604,-2.1486813627381376,-1.48752075259418
N,13287,hmi.sharp_cea_720s.9437.20230428_120000_TAI.magnetogram.fits,-0.804513779380673,-0.636018432213757,-0.8399424912898426,-0.5552984654785201,-0.6529719900201231,-0.8081494126287639,-0.8547682102513645,-1.2116629290036454,-1.0366905548069378,-1.4459040101934022
N,13287,hmi.sharp_cea_720s.9437.20230428_123600_TAI.magnetogram.fits,-0.8015440511484355,-0.6354014359004249,-0.8357438044710848,-0.5440271549882867,-0.6492419549836986,-0.8035434696209373,-0.8460645328096996,-1.2150731800924928,-2.1486813627381376,-1.4302093146583392
N,13287,hmi.sharp_cea_720s.9437.20230428_131200_TAI.magnetogram.fits,-0.8007223230036415,-0.6346566932553875,-0.8318526138844047,-0.5290500804075722,-0.5985032287115174,-0.7965787816242718,-0.84151020515677,-1.2247460839591604,-2.1486813627381376,-1.4505130594069608
N,13287,hmi.sharp_cea_720s.9437.20230428_134800_TAI.magnetogram.fits,-0.799892271986749,-0.6354690924145966,-0.8309218222405992,-0.5355252622510062,-0.5998953971541143,-0.7989981324400319,-0.8314366946867695,-1.2380374201472788,-2.1486813627381376,-1.4550855105093767
N,13287,hmi.sharp_cea_720s.9437.20230428_142400_TAI.magnetogram.fits,-0.8060263578081575,-0.6363402338534991,-0.8402946482525736,-0.5261227003120238,-0.5898917162092469,-0.802325193123297,-0.8326517098443985,-1.2387745115121707,-2.1486813627381376,-1.5063776021489257
N,13287,hmi.sharp_cea_720s.9437.20230428_150000_TAI.magnetogram.fits,-0.8002087601881405,-0.6357783294487602,-0.8350859615593581,-0.5278931168425356,-0.6149769457218501,-0.8036280112234151,-0.8321927420994818,-1.2207866258161522,-2.1486813627381376,-1.4874589182956568
N,13287,hmi.sharp_cea_720s.9437.20230428_153600_TAI.magnetogram.fits,-0.8032880214455791,-0.6361151192710901,-0.8399839104301908,-0.5266195545587447,-0.6280498644526068,-0.806429264505754,-0.8328148263405326,-1.2122138488481469,-2.1486813627381376,-1.5194932711309517
N,13287,hmi.sharp_cea_720s.9437.20230428_161200_TAI.magnetogram.fits,-0.8018724289570806,-0.6349826907705289,-0.8391822190560942,-0.5236738416623822,-0.6046482715854506,-0.8050336205409795,-0.8268833285127054,-1.1778901076877637,-2.1486813627381376,-1.4740156009061585
N,13287,hmi.sharp_cea_720s.9437.20230428_164800_TAI.magnetogram.fits,-0.7974078336514655,-0.6346827519451245,-0.8353461810272256,-0.5043536648155844,-0.5488624852431007,-0.8030463088581357,-0.8294978589601021,-1.1650818045070275,-2.1486813627381376,-1.5198511940393304
N,13287,hmi.sharp_cea_720s.9437.20230428_172400_TAI.magnetogram.fits,-0.789533781362199,-0.6339671837040375,-0.8297534942946021,-0.4736172825158508,-0.5225377533488694,-0.8053752945611677,-0.822697698344719,-1.1197046480898873,-2.1486813627381376,-1.513212394841505
N,13287,hmi.sharp_cea_720s.9437.20230428_180000_TAI.magnetogram.fits,-0.7852972917076042,-0.6337757949068284,-0.8272944310969426,-0.4703959136178556,-0.5306564194460247,-0.8061973172838451,-0.8215252057639637,-1.0989022630209624,-2.1486813627381376,-1.4282170644760124
N,13287,hmi.sharp_cea_720s.9437.20230428_183600_TAI.magnetogram.fits,-0.7764626467769057,-0.6335963369852813,-0.8123261934438413,-0.48431704575404505,-0.5795816656678857,-0.8023415752445411,-0.8269375618527289,-1.1369615025155475,-2.1486813627381376,-1.388228465175668
N,13287,hmi.sharp_cea_720s.9437.20230428_191200_TAI.magnetogram.fits,-0.7628362173986298,-0.6316979055388204,-0.7869834529577068,-0.4772618148287651,-0.56451697420321,-0.7929960670520113,-0.8253888467936978,-1.1544768219923123,-2.1486813627381376,-1.2367447465335024
N,13287,hmi.sharp_cea_720s.9437.20230428_200000_TAI.magnetogram.fits,-0.7838929779531288,-0.6332772330969139,-0.813088544164808,-0.5084337367257614,-0.6047183227753951,-0.8004041318768045,-0.8243309691672265,-1.1628657198708268,-2.1486813627381376,-1.3517556506312474
N,13287,hmi.sharp_cea_720s.9437.20230428_203600_TAI.magnetogram.fits,-0.7923136257889182,-0.6335074459629825,-0.8251710665360474,-0.527565801671866,-0.6262093565397792,-0.8050120728028242,-0.8253463996026992,-1.1450429842226277,-0.7531429814975819,-1.3667142287291656
N,13287,hmi.sharp_cea_720s.9437.20230428_211200_TAI.magnetogram.fits,-0.799049097119337,-0.6344031316723742,-0.8344345722385349,-0.5334272870092999,-0.6288045931448174,-0.8074331860802141,-0.8229249855222112,-1.1560604427601129,-0.6250189236508359,-1.4408150458136666
N,13287,hmi.sharp_cea_720s.9437.20230428_214800_TAI.magnetogram.fits,-0.7967739089617183,-0.6334826031476086,-0.8332563196014248,-0.5011218246745074,-0.5641377731395869,-0.8035546861252703,-0.8221781413654271,-1.1318391096183782,-2.1486813627381376,-1.4156237229727207
N,13287,hmi.sharp_cea_720s.9437.20230428_222400_TAI.magnetogram.fits,-0.7937571648088227,-0.6334295128034854,-0.8334419252096388,-0.47621427629069224,-0.5064424967878594,-0.8035182428739776,-0.8163921271539724,-1.1189949898773577,-2.1486813627381376,-1.509879335401665
N,13298,hmi.sharp_cea_720s.9488.20230506_094800_TAI.magnetogram.fits,-0.8615689145717318,-0.6461643474989913,-0.9112076443825206,-0.5364675483786844,-0.6237145879517999,-0.8804445992382429,-0.9797093109921574,-1.1666333241155047,-2.1486813627381376,-1.5451883559159936
N,13298,hmi.sharp_cea_720s.9488.20230506_102400_TAI.magnetogram.fits,-0.865250745153163,-0.6464916119388273,-0.9152786999846364,-0.5339692584431097,-0.6162959613547639,-0.8822645916782191,-0.9801904462625959,-1.2004731034182654,-2.1486813627381376,-1.5373907117621006
N,13298,hmi.sharp_cea_720s.9488.20230506_110000_TAI.magnetogram.fits,-0.8649783373729462,-0.6463457875223407,-0.9144097422544164,-0.5438327723355324,-0.6407627530477774,-0.8821637363407784,-0.9810736812633857,-1.184927143623495,-2.1486813627381376,-1.4724449330024842
N,13298,hmi.sharp_cea_720s.9488.20230506_113600_TAI.magnetogram.fits,-0.8628834023213533,-0.6462568486725969,-0.9109943793786733,-0.5433290614180049,-0.6341502615264742,-0.881006029197376,-0.980904634741302,-1.2088849683661458,-2.1486813627381376,-1.5353613906232162
N,13298,hmi.sharp_cea_720s.9488.20230506_121200_TAI.magnetogram.fits,-0.8660629179468473,-0.6465573206217874,-0.914771386473763,-0.5473560994637615,-0.638008386262095,-0.8824933850517959,-0.9816149338031883,-1.2344838885638378,-2.1486813627381376,-1.3911828795512031
N,13298,hmi.sharp_cea_720s.9488.20230506_124800_TAI.magnetogram.fits,-0.8664820446126368,-0.6465751181635669,-0.9164799890429978,-0.5467477001770275,-0.6406711373143328,-0.8816410369087803,-0.9836070835329535,-1.237228850074262,-2.1486813627381376,-1.55940116755566
N,13298,hmi.sharp_cea_720s.9488.20230506_132400_TAI.magnetogram.fits,-0.8671235070810892,-0.6467662625950985,-0.916309561474838,-0.5466146423166258,-0.6379820781989785,-0.8829109325834591,-0.9882935779492169,-1.2658941543502737,-2.1486813627381376,-1.539414551488545
N,13298,hmi.sharp_cea_720s.9488.20230506_140000_TAI.magnetogram.fits,-0.8688930132024526,-0.6471301309663822,-0.9179738709465576,-0.5537299864766003,-0.6534160958368994,-0.8850112176527912,-0.9896164810458223,-1.3059720514812885,-1.0472025658487507,-1.56517945651595
N,13298,hmi.sharp_cea_720s.9488.20230506_143600_TAI.magnetogram.fits,-0.8708190676815903,-0.6472864315096911,-0.9202503289322629,-0.5475616369684851,-0.6378179056560901,-0.8863048131847834,-0.9874037712774558,-1.3040197128017772,-2.1486813627381376,-1.5034954909809417
N,13298,hmi.sharp_cea_720s.9488.20230506_151200_TAI.magnetogram.fits,-0.8710283352077608,-0.6473143789845602,-0.9209465699511543,-0.5462478045796495,-0.6432684395513331,-0.8872100621272302,-0.9926101553595288,-1.2689663372097602,-2.1486813627381376,-1.5977134303965526
N,13298,hmi.sharp_cea_720s.9488.20230506_154800_TAI.magnetogram.fits,-0.8733018916355035,-0.6475354550103818,-0.9232449818300718,-0.5466974966614414,-0.6409207561506366,-0.8888836924474052,-0.9947344171051807,-1.3023672787221934,-2.1486813627381376,-1.5913294267700795
